Entity,Code,Year,freeassoc_vdem_owid,freeassoc_vdem_high_owid,freeassoc_vdem_low_owid
Portugal,PRT,1901,0.372,0.482,0.27
Portugal,PRT,1902,0.37,0.482,0.274
Portugal,PRT,1903,0.37,0.482,0.274
Portugal,PRT,1904,0.367,0.473,0.267
Portugal,PRT,1905,0.365,0.464,0.261
Portugal,PRT,1906,0.365,0.467,0.263
Portugal,PRT,1907,0.352,0.47,0.264
Portugal,PRT,1908,0.359,0.465,0.26
Portugal,PRT,1909,0.361,0.479,0.271
Portugal,PRT,1910,0.384,0.482,0.273
Portugal,PRT,1911,0.403,0.504,0.295
Portugal,PRT,1912,0.424,0.526,0.311
Portugal,PRT,1913,0.424,0.526,0.311
Portugal,PRT,1914,0.424,0.526,0.311
Portugal,PRT,1915,0.422,0.528,0.316
Portugal,PRT,1916,0.43,0.542,0.319
Portugal,PRT,1917,0.429,0.541,0.319
Portugal,PRT,1918,0.407,0.52,0.302
Portugal,PRT,1919,0.405,0.517,0.304
Portugal,PRT,1920,0.439,0.556,0.335
Portugal,PRT,1921,0.455,0.563,0.343
Portugal,PRT,1922,0.454,0.561,0.347
Portugal,PRT,1923,0.454,0.561,0.347
Portugal,PRT,1924,0.462,0.564,0.335
Portugal,PRT,1925,0.458,0.561,0.336
Portugal,PRT,1926,0.134,0.206,0.085
Portugal,PRT,1927,0.092,0.147,0.053
Portugal,PRT,1928,0.09,0.146,0.053
Portugal,PRT,1929,0.09,0.146,0.053
Portugal,PRT,1930,0.09,0.146,0.053
Portugal,PRT,1931,0.09,0.146,0.053
Portugal,PRT,1932,0.09,0.146,0.053
Portugal,PRT,1933,0.079,0.126,0.043
Portugal,PRT,1934,0.077,0.131,0.046
Portugal,PRT,1935,0.076,0.121,0.042
Portugal,PRT,1936,0.075,0.12,0.041
Portugal,PRT,1937,0.075,0.12,0.041
Portugal,PRT,1938,0.076,0.123,0.042
Portugal,PRT,1939,0.08,0.136,0.047
Portugal,PRT,1940,0.08,0.136,0.047
Portugal,PRT,1941,0.08,0.136,0.047
Portugal,PRT,1942,0.08,0.125,0.043
Portugal,PRT,1943,0.08,0.124,0.043
Portugal,PRT,1944,0.08,0.124,0.043
Portugal,PRT,1945,0.079,0.133,0.046
Portugal,PRT,1946,0.082,0.14,0.049
Portugal,PRT,1947,0.082,0.14,0.049
Portugal,PRT,1948,0.082,0.14,0.049
Portugal,PRT,1949,0.083,0.143,0.049
Portugal,PRT,1950,0.083,0.143,0.049
Portugal,PRT,1951,0.083,0.14,0.047
Portugal,PRT,1952,0.082,0.136,0.045
Portugal,PRT,1953,0.082,0.135,0.045
Portugal,PRT,1954,0.083,0.131,0.046
Portugal,PRT,1955,0.083,0.131,0.046
Portugal,PRT,1956,0.083,0.131,0.046
Portugal,PRT,1957,0.083,0.133,0.046
Portugal,PRT,1958,0.085,0.144,0.05
Portugal,PRT,1959,0.089,0.149,0.053
Portugal,PRT,1960,0.087,0.143,0.049
Portugal,PRT,1961,0.087,0.142,0.049
Portugal,PRT,1962,0.087,0.136,0.049
Portugal,PRT,1963,0.087,0.136,0.049
Portugal,PRT,1964,0.087,0.136,0.049
Portugal,PRT,1965,0.086,0.136,0.049
Portugal,PRT,1966,0.084,0.133,0.046
Portugal,PRT,1967,0.084,0.133,0.046
Portugal,PRT,1968,0.09,0.144,0.05
Portugal,PRT,1969,0.092,0.142,0.051
Portugal,PRT,1970,0.111,0.169,0.063
Portugal,PRT,1971,0.111,0.169,0.063
Portugal,PRT,1972,0.116,0.184,0.071
Portugal,PRT,1973,0.119,0.19,0.074
Portugal,PRT,1974,0.44,0.546,0.328
Portugal,PRT,1975,0.792,0.871,0.713
Portugal,PRT,1976,0.838,0.903,0.763
Portugal,PRT,1977,0.877,0.928,0.812
Portugal,PRT,1978,0.882,0.932,0.816
Portugal,PRT,1979,0.883,0.933,0.817
Portugal,PRT,1980,0.888,0.937,0.83
Portugal,PRT,1981,0.878,0.927,0.815
Portugal,PRT,1982,0.878,0.927,0.815
Portugal,PRT,1983,0.888,0.932,0.821
Portugal,PRT,1984,0.892,0.934,0.824
Portugal,PRT,1985,0.893,0.934,0.825
Portugal,PRT,1986,0.882,0.928,0.812
Portugal,PRT,1987,0.887,0.932,0.82
Portugal,PRT,1988,0.893,0.937,0.83
Portugal,PRT,1989,0.893,0.937,0.83
Portugal,PRT,1990,0.893,0.937,0.83
Portugal,PRT,1991,0.875,0.926,0.806
Portugal,PRT,1992,0.874,0.925,0.805
Portugal,PRT,1993,0.874,0.925,0.805
Portugal,PRT,1994,0.874,0.925,0.805
Portugal,PRT,1995,0.879,0.929,0.812
Portugal,PRT,1996,0.892,0.939,0.835
Portugal,PRT,1997,0.892,0.939,0.835
Portugal,PRT,1998,0.892,0.939,0.835
Portugal,PRT,1999,0.892,0.939,0.834
Portugal,PRT,2000,0.893,0.938,0.829
Portugal,PRT,2001,0.891,0.936,0.828
Portugal,PRT,2002,0.891,0.938,0.829
Portugal,PRT,2003,0.891,0.938,0.83
Portugal,PRT,2004,0.891,0.938,0.83
Portugal,PRT,2005,0.895,0.939,0.838
Portugal,PRT,2006,0.896,0.939,0.84
Portugal,PRT,2007,0.896,0.939,0.84
Portugal,PRT,2008,0.896,0.939,0.84
Portugal,PRT,2009,0.895,0.939,0.837
Portugal,PRT,2010,0.898,0.937,0.829
Portugal,PRT,2011,0.893,0.937,0.831
Portugal,PRT,2012,0.898,0.939,0.839
Portugal,PRT,2013,0.892,0.932,0.823
Portugal,PRT,2014,0.892,0.932,0.823
Portugal,PRT,2015,0.894,0.932,0.82
Portugal,PRT,2016,0.892,0.935,0.825
Portugal,PRT,2017,0.902,0.942,0.839
Portugal,PRT,2018,0.902,0.942,0.839
Portugal,PRT,2019,0.884,0.931,0.819
Portugal,PRT,2020,0.896,0.937,0.831
Portugal,PRT,2021,0.894,0.936,0.827
Portugal,PRT,2022,0.867,0.923,0.793
Romania,ROU,1831,0.13,0.279,0.058
Romania,ROU,1832,0.13,0.279,0.058
Romania,ROU,1833,0.13,0.279,0.058
Romania,ROU,1834,0.13,0.279,0.058
Romania,ROU,1835,0.13,0.279,0.058
Romania,ROU,1836,0.13,0.278,0.057
Romania,ROU,1837,0.129,0.267,0.052
Romania,ROU,1838,0.129,0.267,0.052
Romania,ROU,1839,0.129,0.267,0.052
Romania,ROU,1840,0.129,0.267,0.052
Romania,ROU,1841,0.129,0.267,0.052
Romania,ROU,1842,0.129,0.261,0.055
Romania,ROU,1843,0.129,0.261,0.055
Romania,ROU,1844,0.129,0.261,0.055
Romania,ROU,1845,0.129,0.261,0.055
Romania,ROU,1846,0.128,0.261,0.054
Romania,ROU,1847,0.123,0.259,0.049
Romania,ROU,1848,0.123,0.259,0.049
Romania,ROU,1849,0.123,0.259,0.049
Romania,ROU,1850,0.123,0.259,0.049
Romania,ROU,1851,0.123,0.259,0.049
Romania,ROU,1852,0.123,0.259,0.049
Romania,ROU,1853,0.123,0.259,0.049
Romania,ROU,1854,0.123,0.259,0.049
Romania,ROU,1855,0.123,0.259,0.049
Romania,ROU,1856,0.123,0.259,0.049
Romania,ROU,1857,0.123,0.259,0.049
Romania,ROU,1858,0.268,0.417,0.163
Romania,ROU,1859,0.565,0.671,0.429
Romania,ROU,1860,0.593,0.702,0.471
Romania,ROU,1861,0.601,0.713,0.476
Romania,ROU,1862,0.599,0.712,0.472
Romania,ROU,1863,0.599,0.712,0.472
Romania,ROU,1864,0.595,0.709,0.47
Romania,ROU,1865,0.561,0.68,0.445
Romania,ROU,1866,0.593,0.707,0.473
Romania,ROU,1867,0.603,0.715,0.483
Romania,ROU,1868,0.603,0.715,0.483
Romania,ROU,1869,0.608,0.718,0.489
Romania,ROU,1870,0.682,0.77,0.555
Romania,ROU,1871,0.682,0.77,0.555
Romania,ROU,1872,0.682,0.77,0.555
Romania,ROU,1873,0.682,0.77,0.555
Romania,ROU,1874,0.682,0.77,0.555
Romania,ROU,1875,0.688,0.779,0.567
Romania,ROU,1876,0.688,0.779,0.567
Romania,ROU,1877,0.688,0.779,0.567
Romania,ROU,1878,0.688,0.779,0.567
Romania,ROU,1879,0.687,0.789,0.577
Romania,ROU,1880,0.687,0.789,0.577
Romania,ROU,1881,0.687,0.789,0.577
Romania,ROU,1882,0.687,0.789,0.577
Romania,ROU,1883,0.683,0.776,0.563
Romania,ROU,1884,0.683,0.776,0.563
Romania,ROU,1885,0.683,0.776,0.563
Romania,ROU,1886,0.683,0.776,0.563
Romania,ROU,1887,0.683,0.776,0.563
Romania,ROU,1888,0.685,0.775,0.573
Romania,ROU,1889,0.685,0.775,0.573
Romania,ROU,1890,0.685,0.775,0.573
Romania,ROU,1891,0.687,0.778,0.574
Romania,ROU,1892,0.687,0.778,0.574
Romania,ROU,1893,0.687,0.778,0.574
Romania,ROU,1894,0.687,0.778,0.574
Romania,ROU,1895,0.685,0.785,0.581
Romania,ROU,1896,0.685,0.785,0.581
Romania,ROU,1897,0.685,0.785,0.581
Romania,ROU,1898,0.685,0.785,0.581
Romania,ROU,1899,0.683,0.787,0.583
Romania,ROU,1900,0.683,0.787,0.583
Romania,ROU,1901,0.689,0.787,0.584
Romania,ROU,1902,0.69,0.787,0.584
Romania,ROU,1903,0.69,0.787,0.584
Romania,ROU,1904,0.69,0.787,0.584
Romania,ROU,1905,0.688,0.783,0.577
Romania,ROU,1906,0.687,0.783,0.576
Romania,ROU,1907,0.664,0.764,0.549
Romania,ROU,1908,0.687,0.782,0.578
Romania,ROU,1909,0.687,0.782,0.578
Romania,ROU,1910,0.687,0.782,0.578
Romania,ROU,1911,0.686,0.783,0.57
Romania,ROU,1912,0.686,0.784,0.572
Romania,ROU,1913,0.69,0.787,0.59
Romania,ROU,1914,0.689,0.78,0.577
Romania,ROU,1915,0.689,0.779,0.576
Romania,ROU,1916,0.662,0.764,0.551
Romania,ROU,1917,0.662,0.764,0.551
Romania,ROU,1918,0.663,0.766,0.555
Romania,ROU,1919,0.665,0.766,0.556
Romania,ROU,1920,0.668,0.76,0.552
Romania,ROU,1921,0.686,0.792,0.582
Romania,ROU,1922,0.685,0.784,0.57
Romania,ROU,1923,0.685,0.783,0.567
Romania,ROU,1924,0.624,0.738,0.518
Romania,ROU,1925,0.646,0.747,0.532
Romania,ROU,1926,0.636,0.744,0.52
Romania,ROU,1927,0.655,0.755,0.543
Romania,ROU,1928,0.654,0.758,0.548
Romania,ROU,1929,0.661,0.749,0.536
Romania,ROU,1930,0.569,0.68,0.456
Romania,ROU,1931,0.591,0.696,0.471
Romania,ROU,1932,0.593,0.697,0.476
Romania,ROU,1933,0.569,0.68,0.455
Romania,ROU,1934,0.59,0.697,0.476
Romania,ROU,1935,0.59,0.697,0.476
Romania,ROU,1936,0.59,0.697,0.476
Romania,ROU,1937,0.576,0.68,0.46
Romania,ROU,1938,0.136,0.224,0.087
Romania,ROU,1939,0.122,0.192,0.072
Romania,ROU,1940,0.115,0.173,0.063
Romania,ROU,1941,0.115,0.173,0.063
Romania,ROU,1942,0.115,0.173,0.063
Romania,ROU,1943,0.115,0.173,0.063
Romania,ROU,1944,0.101,0.161,0.06
Romania,ROU,1945,0.234,0.323,0.146
Romania,ROU,1946,0.237,0.334,0.159
Romania,ROU,1947,0.282,0.397,0.203
Romania,ROU,1948,0.06,0.106,0.034
Romania,ROU,1949,0.041,0.074,0.021
Romania,ROU,1950,0.041,0.074,0.021
Romania,ROU,1951,0.041,0.074,0.021
Romania,ROU,1952,0.041,0.074,0.021
Romania,ROU,1953,0.039,0.072,0.021
Romania,ROU,1954,0.039,0.072,0.021
Romania,ROU,1955,0.039,0.072,0.021
Romania,ROU,1956,0.039,0.072,0.021
Romania,ROU,1957,0.04,0.075,0.021
Romania,ROU,1958,0.04,0.075,0.02
Romania,ROU,1959,0.04,0.075,0.02
Romania,ROU,1960,0.04,0.075,0.02
Romania,ROU,1961,0.04,0.074,0.021
Romania,ROU,1962,0.04,0.074,0.021
Romania,ROU,1963,0.04,0.074,0.021
Romania,ROU,1964,0.04,0.074,0.021
Romania,ROU,1965,0.04,0.072,0.02
Romania,ROU,1966,0.029,0.053,0.014
Romania,ROU,1967,0.029,0.053,0.014
Romania,ROU,1968,0.029,0.053,0.014
Romania,ROU,1969,0.028,0.054,0.014
Romania,ROU,1970,0.028,0.055,0.014
Romania,ROU,1971,0.028,0.055,0.014
Romania,ROU,1972,0.028,0.055,0.014
Romania,ROU,1973,0.028,0.055,0.014
Romania,ROU,1974,0.028,0.055,0.014
Romania,ROU,1975,0.028,0.051,0.013
Romania,ROU,1976,0.028,0.051,0.013
Romania,ROU,1977,0.028,0.051,0.013
Romania,ROU,1978,0.028,0.051,0.013
Romania,ROU,1979,0.028,0.051,0.013
Romania,ROU,1980,0.027,0.051,0.013
Romania,ROU,1981,0.027,0.051,0.013
Romania,ROU,1982,0.027,0.051,0.013
Romania,ROU,1983,0.027,0.051,0.013
Romania,ROU,1984,0.027,0.051,0.013
Romania,ROU,1985,0.027,0.053,0.013
Romania,ROU,1986,0.027,0.053,0.013
Romania,ROU,1987,0.027,0.053,0.013
Romania,ROU,1988,0.027,0.053,0.013
Romania,ROU,1989,0.027,0.054,0.014
Romania,ROU,1990,0.752,0.836,0.65
Romania,ROU,1991,0.789,0.864,0.693
Romania,ROU,1992,0.807,0.875,0.71
Romania,ROU,1993,0.807,0.876,0.712
Romania,ROU,1994,0.807,0.876,0.712
Romania,ROU,1995,0.807,0.876,0.712
Romania,ROU,1996,0.802,0.874,0.709
Romania,ROU,1997,0.806,0.878,0.713
Romania,ROU,1998,0.806,0.878,0.713
Romania,ROU,1999,0.806,0.878,0.713
Romania,ROU,2000,0.806,0.877,0.713
Romania,ROU,2001,0.78,0.853,0.678
Romania,ROU,2002,0.78,0.853,0.678
Romania,ROU,2003,0.802,0.879,0.722
Romania,ROU,2004,0.801,0.877,0.72
Romania,ROU,2005,0.814,0.877,0.725
Romania,ROU,2006,0.814,0.877,0.725
Romania,ROU,2007,0.814,0.877,0.725
Romania,ROU,2008,0.823,0.889,0.739
Romania,ROU,2009,0.823,0.895,0.747
Romania,ROU,2010,0.821,0.883,0.736
Romania,ROU,2011,0.821,0.883,0.736
Romania,ROU,2012,0.821,0.884,0.737
Romania,ROU,2013,0.835,0.895,0.75
Romania,ROU,2014,0.834,0.895,0.75
Romania,ROU,2015,0.853,0.91,0.78
Romania,ROU,2016,0.862,0.917,0.786
Romania,ROU,2017,0.821,0.88,0.723
Romania,ROU,2018,0.825,0.89,0.746
Romania,ROU,2019,0.84,0.9,0.754
Romania,ROU,2020,0.858,0.91,0.777
Romania,ROU,2021,0.849,0.904,0.768
Romania,ROU,2022,0.82,0.884,0.717
Slovakia,SVK,1789,0.316,0.429,0.216
Slovakia,SVK,1790,0.316,0.429,0.216
Slovakia,SVK,1791,0.316,0.429,0.216
Slovakia,SVK,1792,0.316,0.429,0.216
Slovakia,SVK,1793,0.316,0.429,0.216
Slovakia,SVK,1794,0.316,0.429,0.216
Slovakia,SVK,1795,0.316,0.429,0.216
Slovakia,SVK,1796,0.316,0.429,0.216
Slovakia,SVK,1797,0.316,0.429,0.216
Slovakia,SVK,1798,0.316,0.429,0.216
Slovakia,SVK,1799,0.316,0.429,0.216
Slovakia,SVK,1800,0.316,0.429,0.216
Slovakia,SVK,1801,0.316,0.429,0.216
Slovakia,SVK,1802,0.316,0.429,0.216
Slovakia,SVK,1803,0.316,0.429,0.216
Slovakia,SVK,1804,0.316,0.429,0.216
Slovakia,SVK,1805,0.316,0.429,0.216
Slovakia,SVK,1806,0.316,0.429,0.216
Slovakia,SVK,1807,0.316,0.429,0.216
Slovakia,SVK,1808,0.316,0.429,0.216
Slovakia,SVK,1809,0.316,0.429,0.216
Slovakia,SVK,1810,0.316,0.429,0.216
Slovakia,SVK,1811,0.316,0.429,0.216
Slovakia,SVK,1812,0.316,0.429,0.216
Slovakia,SVK,1813,0.316,0.429,0.216
Slovakia,SVK,1814,0.316,0.429,0.216
Slovakia,SVK,1815,0.316,0.429,0.216
Slovakia,SVK,1816,0.316,0.429,0.216
Slovakia,SVK,1817,0.316,0.429,0.216
Slovakia,SVK,1818,0.316,0.429,0.216
Slovakia,SVK,1819,0.316,0.429,0.216
Slovakia,SVK,1820,0.316,0.429,0.216
Slovakia,SVK,1821,0.316,0.429,0.216
Slovakia,SVK,1822,0.334,0.459,0.242
Slovakia,SVK,1823,0.334,0.459,0.242
Slovakia,SVK,1824,0.334,0.459,0.242
Slovakia,SVK,1825,0.334,0.459,0.242
Slovakia,SVK,1826,0.334,0.459,0.242
Slovakia,SVK,1827,0.334,0.459,0.242
Slovakia,SVK,1828,0.334,0.459,0.242
Slovakia,SVK,1829,0.334,0.459,0.242
Slovakia,SVK,1830,0.334,0.459,0.242
Slovakia,SVK,1831,0.334,0.459,0.242
Slovakia,SVK,1832,0.334,0.459,0.242
Slovakia,SVK,1833,0.334,0.459,0.242
Slovakia,SVK,1834,0.334,0.459,0.242
Slovakia,SVK,1835,0.334,0.459,0.242
Slovakia,SVK,1836,0.334,0.459,0.242
Slovakia,SVK,1837,0.334,0.459,0.242
Slovakia,SVK,1838,0.334,0.459,0.242
Slovakia,SVK,1839,0.334,0.459,0.242
Slovakia,SVK,1840,0.334,0.459,0.242
Slovakia,SVK,1841,0.334,0.459,0.242
Slovakia,SVK,1842,0.334,0.459,0.242
Slovakia,SVK,1843,0.334,0.459,0.242
Slovakia,SVK,1844,0.334,0.459,0.242
Slovakia,SVK,1845,0.334,0.459,0.242
Slovakia,SVK,1846,0.334,0.459,0.242
Slovakia,SVK,1847,0.334,0.459,0.242
Slovakia,SVK,1848,0.51,0.638,0.392
Slovakia,SVK,1849,0.536,0.655,0.41
Slovakia,SVK,1850,0.164,0.26,0.104
Slovakia,SVK,1851,0.164,0.26,0.104
Slovakia,SVK,1852,0.164,0.26,0.104
Slovakia,SVK,1853,0.164,0.26,0.104
Slovakia,SVK,1854,0.164,0.26,0.104
Slovakia,SVK,1855,0.164,0.26,0.104
Slovakia,SVK,1856,0.164,0.26,0.104
Slovakia,SVK,1857,0.164,0.26,0.104
Slovakia,SVK,1858,0.18,0.272,0.109
Slovakia,SVK,1859,0.18,0.272,0.109
Slovakia,SVK,1860,0.18,0.272,0.109
Slovakia,SVK,1861,0.223,0.33,0.145
Slovakia,SVK,1862,0.223,0.33,0.145
Slovakia,SVK,1863,0.223,0.33,0.145
Slovakia,SVK,1864,0.223,0.33,0.145
Slovakia,SVK,1865,0.339,0.466,0.235
Slovakia,SVK,1866,0.4,0.517,0.269
Slovakia,SVK,1867,0.401,0.519,0.29
Slovakia,SVK,1868,0.416,0.535,0.322
Slovakia,SVK,1869,0.473,0.584,0.36
Slovakia,SVK,1870,0.486,0.595,0.368
Slovakia,SVK,1871,0.486,0.595,0.368
Slovakia,SVK,1872,0.499,0.611,0.383
Slovakia,SVK,1873,0.51,0.624,0.395
Slovakia,SVK,1874,0.51,0.624,0.395
Slovakia,SVK,1875,0.505,0.625,0.392
Slovakia,SVK,1876,0.501,0.626,0.389
Slovakia,SVK,1877,0.501,0.626,0.389
Slovakia,SVK,1878,0.505,0.62,0.388
Slovakia,SVK,1879,0.51,0.612,0.388
Slovakia,SVK,1880,0.51,0.612,0.388
Slovakia,SVK,1881,0.506,0.611,0.387
Slovakia,SVK,1882,0.502,0.61,0.386
Slovakia,SVK,1883,0.502,0.61,0.386
Slovakia,SVK,1884,0.506,0.626,0.399
Slovakia,SVK,1885,0.51,0.639,0.411
Slovakia,SVK,1886,0.51,0.639,0.411
Slovakia,SVK,1887,0.51,0.633,0.402
Slovakia,SVK,1888,0.509,0.626,0.392
Slovakia,SVK,1889,0.509,0.626,0.392
Slovakia,SVK,1890,0.509,0.626,0.392
Slovakia,SVK,1891,0.509,0.626,0.392
Slovakia,SVK,1892,0.507,0.622,0.399
Slovakia,SVK,1893,0.507,0.622,0.4
Slovakia,SVK,1894,0.507,0.622,0.4
Slovakia,SVK,1895,0.507,0.622,0.4
Slovakia,SVK,1896,0.507,0.623,0.401
Slovakia,SVK,1897,0.509,0.628,0.407
Slovakia,SVK,1898,0.509,0.628,0.407
Slovakia,SVK,1899,0.509,0.628,0.407
Slovakia,SVK,1900,0.509,0.628,0.407
Slovakia,SVK,1901,0.509,0.626,0.402
Slovakia,SVK,1902,0.511,0.621,0.388
Slovakia,SVK,1903,0.511,0.621,0.388
Slovakia,SVK,1904,0.511,0.621,0.388
Slovakia,SVK,1905,0.505,0.617,0.394
Slovakia,SVK,1906,0.51,0.63,0.407
Slovakia,SVK,1907,0.512,0.636,0.412
Slovakia,SVK,1908,0.512,0.636,0.412
Slovakia,SVK,1909,0.512,0.636,0.412
Slovakia,SVK,1910,0.511,0.623,0.4
Slovakia,SVK,1911,0.51,0.614,0.391
Slovakia,SVK,1912,0.51,0.614,0.391
Slovakia,SVK,1913,0.51,0.614,0.391
Slovakia,SVK,1914,0.51,0.614,0.391
Slovakia,SVK,1915,0.51,0.614,0.391
Slovakia,SVK,1916,0.51,0.614,0.391
Slovakia,SVK,1917,0.51,0.614,0.391
Slovakia,SVK,1918,0.51,0.614,0.391
Slovakia,SVK,1919,0.83,0.899,0.745
Slovakia,SVK,1920,0.879,0.928,0.802
Slovakia,SVK,1921,0.899,0.94,0.826
Slovakia,SVK,1922,0.899,0.94,0.826
Slovakia,SVK,1923,0.899,0.94,0.826
Slovakia,SVK,1924,0.899,0.94,0.826
Slovakia,SVK,1925,0.898,0.94,0.825
Slovakia,SVK,1926,0.895,0.938,0.824
Slovakia,SVK,1927,0.895,0.938,0.824
Slovakia,SVK,1928,0.895,0.938,0.824
Slovakia,SVK,1929,0.896,0.939,0.826
Slovakia,SVK,1930,0.881,0.929,0.806
Slovakia,SVK,1931,0.866,0.921,0.795
Slovakia,SVK,1932,0.866,0.921,0.795
Slovakia,SVK,1933,0.862,0.919,0.788
Slovakia,SVK,1934,0.856,0.917,0.794
Slovakia,SVK,1935,0.862,0.916,0.777
Slovakia,SVK,1936,0.861,0.917,0.773
Slovakia,SVK,1937,0.861,0.917,0.773
Slovakia,SVK,1938,0.712,0.793,0.596
Slovakia,SVK,1939,0.068,0.114,0.037
Slovakia,SVK,1940,0.068,0.114,0.037
Slovakia,SVK,1941,0.068,0.114,0.037
Slovakia,SVK,1942,0.068,0.114,0.037
Slovakia,SVK,1943,0.068,0.114,0.037
Slovakia,SVK,1944,0.068,0.114,0.037
Slovakia,SVK,1945,0.093,0.149,0.055
Slovakia,SVK,1946,0.212,0.3,0.136
Slovakia,SVK,1947,0.227,0.321,0.154
Slovakia,SVK,1948,0.094,0.153,0.057
Slovakia,SVK,1949,0.041,0.076,0.023
Slovakia,SVK,1950,0.041,0.076,0.023
Slovakia,SVK,1951,0.041,0.076,0.023
Slovakia,SVK,1952,0.041,0.076,0.023
Slovakia,SVK,1953,0.041,0.076,0.023
Slovakia,SVK,1954,0.049,0.088,0.025
Slovakia,SVK,1955,0.049,0.09,0.027
Slovakia,SVK,1956,0.049,0.09,0.027
Slovakia,SVK,1957,0.049,0.09,0.027
Slovakia,SVK,1958,0.049,0.09,0.027
Slovakia,SVK,1959,0.049,0.09,0.027
Slovakia,SVK,1960,0.049,0.091,0.027
Slovakia,SVK,1961,0.049,0.092,0.027
Slovakia,SVK,1962,0.049,0.092,0.027
Slovakia,SVK,1963,0.049,0.092,0.027
Slovakia,SVK,1964,0.049,0.089,0.027
Slovakia,SVK,1965,0.05,0.086,0.027
Slovakia,SVK,1966,0.05,0.086,0.027
Slovakia,SVK,1967,0.053,0.087,0.027
Slovakia,SVK,1968,0.069,0.119,0.041
Slovakia,SVK,1969,0.058,0.096,0.031
Slovakia,SVK,1970,0.055,0.094,0.031
Slovakia,SVK,1971,0.055,0.094,0.031
Slovakia,SVK,1972,0.049,0.083,0.026
Slovakia,SVK,1973,0.054,0.087,0.028
Slovakia,SVK,1974,0.054,0.087,0.028
Slovakia,SVK,1975,0.054,0.087,0.028
Slovakia,SVK,1976,0.056,0.098,0.031
Slovakia,SVK,1977,0.056,0.101,0.032
Slovakia,SVK,1978,0.056,0.101,0.032
Slovakia,SVK,1979,0.056,0.101,0.032
Slovakia,SVK,1980,0.056,0.101,0.032
Slovakia,SVK,1981,0.057,0.1,0.032
Slovakia,SVK,1982,0.057,0.099,0.032
Slovakia,SVK,1983,0.057,0.099,0.032
Slovakia,SVK,1984,0.057,0.099,0.032
Slovakia,SVK,1985,0.057,0.099,0.032
Slovakia,SVK,1986,0.058,0.098,0.031
Slovakia,SVK,1987,0.058,0.097,0.03
Slovakia,SVK,1988,0.058,0.097,0.03
Slovakia,SVK,1989,0.064,0.105,0.034
Slovakia,SVK,1990,0.893,0.938,0.828
Slovakia,SVK,1991,0.919,0.954,0.859
Slovakia,SVK,1992,0.916,0.953,0.86
Slovakia,SVK,1993,0.857,0.916,0.785
Slovakia,SVK,1994,0.802,0.874,0.717
Slovakia,SVK,1995,0.798,0.866,0.693
Slovakia,SVK,1996,0.798,0.866,0.693
Slovakia,SVK,1997,0.798,0.866,0.693
Slovakia,SVK,1998,0.873,0.925,0.806
Slovakia,SVK,1999,0.895,0.942,0.839
Slovakia,SVK,2000,0.895,0.942,0.839
Slovakia,SVK,2001,0.895,0.942,0.839
Slovakia,SVK,2002,0.895,0.941,0.838
Slovakia,SVK,2003,0.894,0.939,0.834
Slovakia,SVK,2004,0.895,0.939,0.834
Slovakia,SVK,2005,0.895,0.939,0.834
Slovakia,SVK,2006,0.856,0.913,0.785
Slovakia,SVK,2007,0.875,0.928,0.809
Slovakia,SVK,2008,0.883,0.933,0.815
Slovakia,SVK,2009,0.884,0.933,0.822
Slovakia,SVK,2010,0.885,0.934,0.822
Slovakia,SVK,2011,0.895,0.942,0.837
Slovakia,SVK,2012,0.883,0.931,0.821
Slovakia,SVK,2013,0.877,0.925,0.807
Slovakia,SVK,2014,0.877,0.928,0.808
Slovakia,SVK,2015,0.877,0.928,0.809
Slovakia,SVK,2016,0.876,0.925,0.801
Slovakia,SVK,2017,0.869,0.917,0.787
Slovakia,SVK,2018,0.869,0.917,0.787
Slovakia,SVK,2019,0.871,0.923,0.796
Slovakia,SVK,2020,0.877,0.928,0.809
Slovakia,SVK,2021,0.877,0.928,0.809
Slovakia,SVK,2022,0.877,0.928,0.809
Slovenia,SVN,1804,0.048,0.086,0.024
Slovenia,SVN,1805,0.048,0.086,0.024
Slovenia,SVN,1806,0.048,0.086,0.024
Slovenia,SVN,1807,0.048,0.086,0.024
Slovenia,SVN,1808,0.048,0.086,0.024
Slovenia,SVN,1809,0.048,0.086,0.024
Slovenia,SVN,1810,0.048,0.086,0.024
Slovenia,SVN,1811,0.048,0.086,0.024
Slovenia,SVN,1812,0.048,0.086,0.024
Slovenia,SVN,1813,0.048,0.086,0.024
Slovenia,SVN,1814,0.048,0.086,0.024
Slovenia,SVN,1815,0.048,0.086,0.024
Slovenia,SVN,1816,0.048,0.086,0.024
Slovenia,SVN,1817,0.048,0.086,0.024
Slovenia,SVN,1818,0.048,0.086,0.024
Slovenia,SVN,1819,0.048,0.086,0.024
Slovenia,SVN,1820,0.048,0.086,0.024
Slovenia,SVN,1821,0.048,0.086,0.024
Slovenia,SVN,1822,0.048,0.086,0.024
Slovenia,SVN,1823,0.048,0.086,0.024
Slovenia,SVN,1824,0.048,0.086,0.024
Slovenia,SVN,1825,0.048,0.086,0.024
Slovenia,SVN,1826,0.048,0.086,0.024
Slovenia,SVN,1827,0.048,0.086,0.024
Slovenia,SVN,1828,0.048,0.086,0.024
Slovenia,SVN,1829,0.048,0.086,0.024
Slovenia,SVN,1830,0.048,0.086,0.024
Slovenia,SVN,1831,0.048,0.086,0.024
Slovenia,SVN,1832,0.048,0.086,0.024
Slovenia,SVN,1833,0.048,0.086,0.024
