Entity,Code,Year,2_1_Population
Lithuania,LTU,1847,1157368
Lithuania,LTU,1848,1174473
Lithuania,LTU,1849,1191830
Lithuania,LTU,1850,1209445
Lithuania,LTU,1851,1227382
Lithuania,LTU,1852,1245586
Lithuania,LTU,1853,1264059
Lithuania,LTU,1854,1282806
Lithuania,LTU,1855,1301832
Lithuania,LTU,1856,1321139
Lithuania,LTU,1857,1340733
Lithuania,LTU,1858,1360618
Lithuania,LTU,1859,1380797
Lithuania,LTU,1860,1401276
Lithuania,LTU,1861,1422058
Lithuania,LTU,1862,1443149
Lithuania,LTU,1863,1464552
Lithuania,LTU,1864,1486273
Lithuania,LTU,1865,1508316
Lithuania,LTU,1866,1530686
Lithuania,LTU,1867,1553388
Lithuania,LTU,1868,1576426
Lithuania,LTU,1869,1599806
Lithuania,LTU,1870,1623533
Lithuania,LTU,1871,1647612
Lithuania,LTU,1872,1672048
Lithuania,LTU,1873,1696846
Lithuania,LTU,1874,1722012
Lithuania,LTU,1875,1747551
Lithuania,LTU,1876,1773469
Lithuania,LTU,1877,1799771
Lithuania,LTU,1878,1826464
Lithuania,LTU,1879,1853552
Lithuania,LTU,1880,1881042
Lithuania,LTU,1881,1908940
Lithuania,LTU,1882,1937252
Lithuania,LTU,1883,1965983
Lithuania,LTU,1884,1995141
Lithuania,LTU,1885,2024731
Lithuania,LTU,1886,2054759
Lithuania,LTU,1887,2085233
Lithuania,LTU,1888,2116160
Lithuania,LTU,1889,2147544
Lithuania,LTU,1890,2179395
Lithuania,LTU,1891,2211717
Lithuania,LTU,1892,2244519
Lithuania,LTU,1893,2277808
Lithuania,LTU,1894,2311590
Lithuania,LTU,1895,2345873
Lithuania,LTU,1896,2380664
Lithuania,LTU,1897,2415972
Lithuania,LTU,1898,2451803
Lithuania,LTU,1899,2488166
Lithuania,LTU,1900,2525068
Lithuania,LTU,1901,2562517
Lithuania,LTU,1902,2600522
Lithuania,LTU,1903,2639090
Lithuania,LTU,1904,2678230
Lithuania,LTU,1905,2717951
Lithuania,LTU,1906,2758261
Lithuania,LTU,1907,2799168
Lithuania,LTU,1908,2840682
Lithuania,LTU,1909,2858687
Lithuania,LTU,1910,2853468
Lithuania,LTU,1911,2825301
Lithuania,LTU,1912,2774449
Lithuania,LTU,1913,2701161
Lithuania,LTU,1914,2629810
Lithuania,LTU,1915,2560344
Lithuania,LTU,1916,2492712
Lithuania,LTU,1917,2426867
Lithuania,LTU,1918,2362641
Lithuania,LTU,1919,2315669
Lithuania,LTU,1920,2285625
Lithuania,LTU,1921,2272191
Lithuania,LTU,1922,2275057
Lithuania,LTU,1923,2293925
Lithuania,LTU,1924,2312949
Lithuania,LTU,1925,2332131
Lithuania,LTU,1926,2351473
Lithuania,LTU,1927,2370975
Lithuania,LTU,1928,2390638
Lithuania,LTU,1929,2406833
Lithuania,LTU,1930,2419529
Lithuania,LTU,1931,2428692
Lithuania,LTU,1932,2434292
Lithuania,LTU,1933,2436295
Lithuania,LTU,1934,2438299
Lithuania,LTU,1935,2440305
Lithuania,LTU,1936,2442313
Lithuania,LTU,1937,2444322
Lithuania,LTU,1938,2446333
Lithuania,LTU,1939,2450129
Lithuania,LTU,1940,2455719
Lithuania,LTU,1941,2463113
Lithuania,LTU,1942,2472320
Lithuania,LTU,1943,2483349
Lithuania,LTU,1944,2494428
Lithuania,LTU,1945,2505557
Lithuania,LTU,1946,2516735
Lithuania,LTU,1947,2527963
Lithuania,LTU,1948,2539241
Lithuania,LTU,1949,2552381
Lithuania,LTU,1950,2564806
Lithuania,LTU,1951,2589209
Lithuania,LTU,1952,2615048
Lithuania,LTU,1953,2641914
Lithuania,LTU,1954,2669865
Lithuania,LTU,1955,2699055
Lithuania,LTU,1956,2729754
Lithuania,LTU,1957,2762990
Lithuania,LTU,1958,2799009
Lithuania,LTU,1959,2836511
Lithuania,LTU,1960,2875686
Lithuania,LTU,1961,2915636
Lithuania,LTU,1962,2952463
Lithuania,LTU,1963,2986535
Lithuania,LTU,1964,3020459
Lithuania,LTU,1965,3052981
Lithuania,LTU,1966,3084152
Lithuania,LTU,1967,3115198
Lithuania,LTU,1968,3146355
Lithuania,LTU,1969,3177835
Lithuania,LTU,1970,3210153
Lithuania,LTU,1971,3243681
Lithuania,LTU,1972,3276294
Lithuania,LTU,1973,3307076
Lithuania,LTU,1974,3337693
Lithuania,LTU,1975,3368288
Lithuania,LTU,1976,3399024
Lithuania,LTU,1977,3430118
Lithuania,LTU,1978,3460856
Lithuania,LTU,1979,3491440
Lithuania,LTU,1980,3521205
Lithuania,LTU,1981,3550543
Lithuania,LTU,1982,3580827
Lithuania,LTU,1983,3612642
Lithuania,LTU,1984,3643842
Lithuania,LTU,1985,3672853
Lithuania,LTU,1986,3702823
Lithuania,LTU,1987,3732010
Lithuania,LTU,1988,3755543
Lithuania,LTU,1989,3773181
Lithuania,LTU,1990,3785851
Lithuania,LTU,1991,3793430
Lithuania,LTU,1992,3795748
Lithuania,LTU,1993,3788532
Lithuania,LTU,1994,3770461
Lithuania,LTU,1995,3747269
Lithuania,LTU,1996,3722023
Lithuania,LTU,1997,3694897
Lithuania,LTU,1998,3665514
Lithuania,LTU,1999,3633949
Lithuania,LTU,2000,3599639
Lithuania,LTU,2001,3560145
Lithuania,LTU,2002,3515799
Lithuania,LTU,2003,3469683
Lithuania,LTU,2004,3422593
Lithuania,LTU,2005,3373536
Lithuania,LTU,2006,3322937
Lithuania,LTU,2007,3272416
Lithuania,LTU,2008,3224384
Lithuania,LTU,2009,3180482
Lithuania,LTU,2010,3139021
Lithuania,LTU,2011,3099800
Lithuania,LTU,2012,3063340
Lithuania,LTU,2013,3028191
Lithuania,LTU,2014,2994928
Lithuania,LTU,2015,2963764
Lithuania,LTU,2016,2933676
Lithuania,LTU,2017,2904452
Lithuania,LTU,2018,2876128
Lithuania,LTU,2019,2849083
Lithuania,LTU,2020,2820269
Lithuania,LTU,2021,2786652
Luxembourg,LUX,1800,127030
Luxembourg,LUX,1801,127030
Luxembourg,LUX,1802,127030
Luxembourg,LUX,1803,127030
Luxembourg,LUX,1804,127030
Luxembourg,LUX,1805,127030
Luxembourg,LUX,1806,127030
Luxembourg,LUX,1807,127030
Luxembourg,LUX,1808,127030
Luxembourg,LUX,1809,127030
Luxembourg,LUX,1810,127030
Luxembourg,LUX,1811,127030
Luxembourg,LUX,1812,127030
Luxembourg,LUX,1813,127030
Luxembourg,LUX,1814,127030
Luxembourg,LUX,1815,127030
Luxembourg,LUX,1816,127030
Luxembourg,LUX,1817,127030
Luxembourg,LUX,1818,127030
Luxembourg,LUX,1819,127781
Luxembourg,LUX,1820,129306
Luxembourg,LUX,1821,131626
Luxembourg,LUX,1822,134767
Luxembourg,LUX,1823,138752
Luxembourg,LUX,1824,142854
Luxembourg,LUX,1825,147078
Luxembourg,LUX,1826,151426
Luxembourg,LUX,1827,155903
Luxembourg,LUX,1828,160513
Luxembourg,LUX,1829,164448
Luxembourg,LUX,1830,167685
Luxembourg,LUX,1831,170197
Luxembourg,LUX,1832,171960
Luxembourg,LUX,1833,172946
Luxembourg,LUX,1834,173937
Luxembourg,LUX,1835,174934
Luxembourg,LUX,1836,175937
Luxembourg,LUX,1837,176946
Luxembourg,LUX,1838,177960
Luxembourg,LUX,1839,179025
Luxembourg,LUX,1840,180143
Luxembourg,LUX,1841,181313
Luxembourg,LUX,1842,182537
Luxembourg,LUX,1843,183814
Luxembourg,LUX,1844,185100
Luxembourg,LUX,1845,186396
Luxembourg,LUX,1846,187700
Luxembourg,LUX,1847,189014
Luxembourg,LUX,1848,190336
Luxembourg,LUX,1849,191594
Luxembourg,LUX,1850,192785
Luxembourg,LUX,1851,193899
Luxembourg,LUX,1852,194946
Luxembourg,LUX,1853,195923
Luxembourg,LUX,1854,196906
Luxembourg,LUX,1855,197893
Luxembourg,LUX,1856,198886
Luxembourg,LUX,1857,199883
Luxembourg,LUX,1858,200885
Luxembourg,LUX,1859,201586
Luxembourg,LUX,1860,201985
Luxembourg,LUX,1861,202080
Luxembourg,LUX,1862,201872
Luxembourg,LUX,1863,201359
Luxembourg,LUX,1864,200848
Luxembourg,LUX,1865,200338
Luxembourg,LUX,1866,199829
Luxembourg,LUX,1867,199321
Luxembourg,LUX,1868,198815
Luxembourg,LUX,1869,198642
Luxembourg,LUX,1870,198803
Luxembourg,LUX,1871,199300
Luxembourg,LUX,1872,200134
Luxembourg,LUX,1873,201305
Luxembourg,LUX,1874,202483
Luxembourg,LUX,1875,203668
Luxembourg,LUX,1876,204860
Luxembourg,LUX,1877,206058
Luxembourg,LUX,1878,207264
Luxembourg,LUX,1879,208250
Luxembourg,LUX,1880,209013
Luxembourg,LUX,1881,209553
Luxembourg,LUX,1882,209868
Luxembourg,LUX,1883,209958
Luxembourg,LUX,1884,210047
Luxembourg,LUX,1885,210137
Luxembourg,LUX,1886,210226
Luxembourg,LUX,1887,210316
Luxembourg,LUX,1888,210405
Luxembourg,LUX,1889,210949
Luxembourg,LUX,1890,211953
Luxembourg,LUX,1891,213421
Luxembourg,LUX,1892,215359
Luxembourg,LUX,1893,217774
Luxembourg,LUX,1894,220215
Luxembourg,LUX,1895,222684
Luxembourg,LUX,1896,225180
Luxembourg,LUX,1897,227704
Luxembourg,LUX,1898,230257
Luxembourg,LUX,1899,232766
Luxembourg,LUX,1900,235231
Luxembourg,LUX,1901,237650
Luxembourg,LUX,1902,240022
Luxembourg,LUX,1903,242346
Luxembourg,LUX,1904,244693
Luxembourg,LUX,1905,247062
Luxembourg,LUX,1906,249454
Luxembourg,LUX,1907,251869
Luxembourg,LUX,1908,254308
Luxembourg,LUX,1909,256442
Luxembourg,LUX,1910,258268
Luxembourg,LUX,1911,259782
Luxembourg,LUX,1912,260979
Luxembourg,LUX,1913,261856
Luxembourg,LUX,1914,262736
Luxembourg,LUX,1915,263618
Luxembourg,LUX,1916,264504
Luxembourg,LUX,1917,265392
Luxembourg,LUX,1918,266297
Luxembourg,LUX,1919,267610
Luxembourg,LUX,1920,269337
Luxembourg,LUX,1921,271485
Luxembourg,LUX,1922,274058
Luxembourg,LUX,1923,277064
Luxembourg,LUX,1924,280102
Luxembourg,LUX,1925,283174
Luxembourg,LUX,1926,286280
Luxembourg,LUX,1927,289419
Luxembourg,LUX,1928,292593
Luxembourg,LUX,1929,295166
Luxembourg,LUX,1930,297131
Luxembourg,LUX,1931,298481
Luxembourg,LUX,1932,299209
Luxembourg,LUX,1933,299309
Luxembourg,LUX,1934,299409
Luxembourg,LUX,1935,299508
Luxembourg,LUX,1936,299608
Luxembourg,LUX,1937,299708
Luxembourg,LUX,1938,299807
Luxembourg,LUX,1939,299778
Luxembourg,LUX,1940,299621
Luxembourg,LUX,1941,299335
Luxembourg,LUX,1942,298921
Luxembourg,LUX,1943,298379
Luxembourg,LUX,1944,297838
Luxembourg,LUX,1945,297298
Luxembourg,LUX,1946,296759
Luxembourg,LUX,1947,296221
Luxembourg,LUX,1948,295684
Luxembourg,LUX,1949,295611
Luxembourg,LUX,1950,296589
Luxembourg,LUX,1951,298220
Luxembourg,LUX,1952,300064
Luxembourg,LUX,1953,301764
Luxembourg,LUX,1954,303514
Luxembourg,LUX,1955,305521
Luxembourg,LUX,1956,307264
Luxembourg,LUX,1957,308849
Luxembourg,LUX,1958,310587
Luxembourg,LUX,1959,312509
Luxembourg,LUX,1960,314170
Luxembourg,LUX,1961,316593
Luxembourg,LUX,1962,319858
Luxembourg,LUX,1963,323015
Luxembourg,LUX,1964,326372
Luxembourg,LUX,1965,329793
Luxembourg,LUX,1966,333135
Luxembourg,LUX,1967,335567
Luxembourg,LUX,1968,337057
Luxembourg,LUX,1969,338287
Luxembourg,LUX,1970,339354
Luxembourg,LUX,1971,341980
Luxembourg,LUX,1972,346083
Luxembourg,LUX,1973,349199
Luxembourg,LUX,1974,351397
Luxembourg,LUX,1975,353675
Luxembourg,LUX,1976,355900
Luxembourg,LUX,1977,358272
Luxembourg,LUX,1978,361075
Luxembourg,LUX,1979,362940
Luxembourg,LUX,1980,363745
Luxembourg,LUX,1981,364484
Luxembourg,LUX,1982,365027
Luxembourg,LUX,1983,365448
Luxembourg,LUX,1984,365787
Luxembourg,LUX,1985,366471
Luxembourg,LUX,1986,368179
Luxembourg,LUX,1987,370536
Luxembourg,LUX,1988,373436
Luxembourg,LUX,1989,376960
Luxembourg,LUX,1990,381275
Luxembourg,LUX,1991,386405
Luxembourg,LUX,1992,391524
Luxembourg,LUX,1993,396705
Luxembourg,LUX,1994,402049
Luxembourg,LUX,1995,407639
Luxembourg,LUX,1996,413202
Luxembourg,LUX,1997,418413
Luxembourg,LUX,1998,423579
Luxembourg,LUX,1999,429352
Luxembourg,LUX,2000,435634
Luxembourg,LUX,2001,441254
Luxembourg,LUX,2002,445920
Luxembourg,LUX,2003,451351
Luxembourg,LUX,2004,457798
Luxembourg,LUX,2005,464868
Luxembourg,LUX,2006,472402
Luxembourg,LUX,2007,479877
Luxembourg,LUX,2008,488643
Luxembourg,LUX,2009,497876
Luxembourg,LUX,2010,507075
Luxembourg,LUX,2011,518207
Luxembourg,LUX,2012,530596
Luxembourg,LUX,2013,543068
Luxembourg,LUX,2014,556075
Luxembourg,LUX,2015,569415
Luxembourg,LUX,2016,583355
Luxembourg,LUX,2017,596290
Luxembourg,LUX,2018,607920
Luxembourg,LUX,2019,619981
Luxembourg,LUX,2020,630401
Luxembourg,LUX,2021,639330
Malta,MLT,1800,134072
Malta,MLT,1801,134072
Malta,MLT,1802,134072
Malta,MLT,1803,134072
Malta,MLT,1804,134072
Malta,MLT,1805,134072
Malta,MLT,1806,134072
Malta,MLT,1807,134072
Malta,MLT,1808,134072
Malta,MLT,1809,134072
Malta,MLT,1810,134072
Malta,MLT,1811,134072
Malta,MLT,1812,134072
Malta,MLT,1813,134072
Malta,MLT,1814,134072
Malta,MLT,1815,134072
Malta,MLT,1816,134072
Malta,MLT,1817,134072
Malta,MLT,1818,134072
Malta,MLT,1819,134232
Malta,MLT,1820,134553
Malta,MLT,1821,135036
Malta,MLT,1822,135681
Malta,MLT,1823,136491
Malta,MLT,1824,137305
Malta,MLT,1825,138124
Malta,MLT,1826,138948
Malta,MLT,1827,139777
Malta,MLT,1828,140611
Malta,MLT,1829,141450
Malta,MLT,1830,142294
Malta,MLT,1831,143143
Malta,MLT,1832,143997
Malta,MLT,1833,144856
Malta,MLT,1834,145720
Malta,MLT,1835,146590
Malta,MLT,1836,147464
Malta,MLT,1837,148344
Malta,MLT,1838,149229
Malta,MLT,1839,150119
Malta,MLT,1840,151015
Malta,MLT,1841,151916
Malta,MLT,1842,152822
Malta,MLT,1843,153734
Malta,MLT,1844,154651
Malta,MLT,1845,155574
Malta,MLT,1846,156502
Malta,MLT,1847,157436
Malta,MLT,1848,158375
Malta,MLT,1849,159320
Malta,MLT,1850,160270
Malta,MLT,1851,161240
Malta,MLT,1852,162215
Malta,MLT,1853,163196
Malta,MLT,1854,164184
Malta,MLT,1855,165177
Malta,MLT,1856,166176
Malta,MLT,1857,167181
Malta,MLT,1858,168193
Malta,MLT,1859,169210
Malta,MLT,1860,170234
Malta,MLT,1861,171264
Malta,MLT,1862,172300
Malta,MLT,1863,173342
Malta,MLT,1864,174391
Malta,MLT,1865,175446
Malta,MLT,1866,176507
Malta,MLT,1867,177575
Malta,MLT,1868,178649
Malta,MLT,1869,179730
Malta,MLT,1870,180817
Malta,MLT,1871,181911
Malta,MLT,1872,183011
Malta,MLT,1873,184118
Malta,MLT,1874,185232
Malta,MLT,1875,186353
Malta,MLT,1876,187480
Malta,MLT,1877,188614
Malta,MLT,1878,189755
Malta,MLT,1879,190903
Malta,MLT,1880,192058
Malta,MLT,1881,193220
Malta,MLT,1882,194389
Malta,MLT,1883,195564
Malta,MLT,1884,196747
Malta,MLT,1885,197938
Malta,MLT,1886,199135
Malta,MLT,1887,200340
Malta,MLT,1888,201552
Malta,MLT,1889,202771
Malta,MLT,1890,203997
Malta,MLT,1891,205231
Malta,MLT,1892,206473
Malta,MLT,1893,207722
Malta,MLT,1894,208979
Malta,MLT,1895,210243
Malta,MLT,1896,211514
Malta,MLT,1897,212794
Malta,MLT,1898,214081
Malta,MLT,1899,215376
Malta,MLT,1900,216679
Malta,MLT,1901,217990
Malta,MLT,1902,219308
Malta,MLT,1903,220635
Malta,MLT,1904,221970
Malta,MLT,1905,223313
Malta,MLT,1906,224663
Malta,MLT,1907,226022
Malta,MLT,1908,227390
Malta,MLT,1909,228410
Malta,MLT,1910,229081
Malta,MLT,1911,229401
Malta,MLT,1912,229370
Malta,MLT,1913,228985
Malta,MLT,1914,228601
Malta,MLT,1915,228217
Malta,MLT,1916,227834
Malta,MLT,1917,227452
Malta,MLT,1918,227051
Malta,MLT,1919,227043
Malta,MLT,1920,227429
Malta,MLT,1921,228212
Malta,MLT,1922,229392
Malta,MLT,1923,230974
Malta,MLT,1924,232566
Malta,MLT,1925,234169
Malta,MLT,1926,235783
Malta,MLT,1927,237409
Malta,MLT,1928,239045
Malta,MLT,1929,240913
Malta,MLT,1930,243015
Malta,MLT,1931,245357
Malta,MLT,1932,247943
Malta,MLT,1933,250776
Malta,MLT,1934,253642
Malta,MLT,1935,256540
Malta,MLT,1936,259472
Malta,MLT,1937,262437
Malta,MLT,1938,265436
Malta,MLT,1939,268639
Malta,MLT,1940,272051
Malta,MLT,1941,275677
Malta,MLT,1942,279521
Malta,MLT,1943,283589
Malta,MLT,1944,287717
Malta,MLT,1945,291904
Malta,MLT,1946,296153
Malta,MLT,1947,300463
Malta,MLT,1948,304836
Malta,MLT,1949,308685
Malta,MLT,1950,291881
Malta,MLT,1951,298201
Malta,MLT,1952,304718
Malta,MLT,1953,311425
Malta,MLT,1954,317769
Malta,MLT,1955,323606
Malta,MLT,1956,328722
Malta,MLT,1957,332607
Malta,MLT,1958,335356
Malta,MLT,1959,336972
Malta,MLT,1960,337632
Malta,MLT,1961,337127
Malta,MLT,1962,335463
Malta,MLT,1963,332905
Malta,MLT,1964,329771
Malta,MLT,1965,326409
Malta,MLT,1966,322993
Malta,MLT,1967,320158
Malta,MLT,1968,318065
Malta,MLT,1969,316463
Malta,MLT,1970,315425
Malta,MLT,1971,315103
Malta,MLT,1972,315384
Malta,MLT,1973,316204
Malta,MLT,1974,317621
Malta,MLT,1975,319626
Malta,MLT,1976,322015
Malta,MLT,1977,324653
Malta,MLT,1978,327482
Malta,MLT,1979,330476
Malta,MLT,1980,333593
Malta,MLT,1981,336625
Malta,MLT,1982,339676
Malta,MLT,1983,342891
Malta,MLT,1984,346094
Malta,MLT,1985,349122
Malta,MLT,1986,352095
Malta,MLT,1987,355177
Malta,MLT,1988,358450
Malta,MLT,1989,361913
Malta,MLT,1990,365396
Malta,MLT,1991,368676
Malta,MLT,1992,371892
Malta,MLT,1993,375257
Malta,MLT,1994,378568
Malta,MLT,1995,381860
Malta,MLT,1996,385271
Malta,MLT,1997,388843
Malta,MLT,1998,392487
Malta,MLT,1999,395993
Malta,MLT,2000,399212
Malta,MLT,2001,402163
Malta,MLT,2002,404708
Malta,MLT,2003,406926
Malta,MLT,2004,408805
Malta,MLT,2005,410217
Malta,MLT,2006,411204
Malta,MLT,2007,412091
Malta,MLT,2008,413407
Malta,MLT,2009,415509
Malta,MLT,2010,418758
Malta,MLT,2011,423577
Malta,MLT,2012,429912
Malta,MLT,2013,437531
Malta,MLT,2014,446449
Malta,MLT,2015,456585
Malta,MLT,2016,467717
Malta,MLT,2017,479507
Malta,MLT,2018,491590
Malta,MLT,2019,503646
Malta,MLT,2020,515364
Malta,MLT,2021,526751
Netherlands,NLD,1800,2000000
Netherlands,NLD,1801,2004651
Netherlands,NLD,1802,2009313
Netherlands,NLD,1803,2013986
Netherlands,NLD,1804,2018669
Netherlands,NLD,1805,2023364
Netherlands,NLD,1806,2028069
Netherlands,NLD,1807,2032785
Netherlands,NLD,1808,2037512
Netherlands,NLD,1809,2042251
Netherlands,NLD,1810,2060391
Netherlands,NLD,1811,2078671
Netherlands,NLD,1812,2101607
Netherlands,NLD,1813,2129272
Netherlands,NLD,1814,2157302
Netherlands,NLD,1815,2185700
Netherlands,NLD,1816,2214472
Netherlands,NLD,1817,2243623
Netherlands,NLD,1818,2273158
Netherlands,NLD,1819,2302618
Netherlands,NLD,1820,2331997
Netherlands,NLD,1821,2361287
Netherlands,NLD,1822,2390482
Netherlands,NLD,1823,2419575
Netherlands,NLD,1824,2449022
Netherlands,NLD,1825,2478828
Netherlands,NLD,1826,2508996
Netherlands,NLD,1827,2539531
Netherlands,NLD,1828,2570438
Netherlands,NLD,1829,2600166
Netherlands,NLD,1830,2628686
Netherlands,NLD,1831,2655969
Netherlands,NLD,1832,2681986
Netherlands,NLD,1833,2706706
Netherlands,NLD,1834,2731653
Netherlands,NLD,1835,2756831
Netherlands,NLD,1836,2782241
Netherlands,NLD,1837,2807885
Netherlands,NLD,1838,2833765
Netherlands,NLD,1839,2858669
Netherlands,NLD,1840,2882581
Netherlands,NLD,1841,2905482
Netherlands,NLD,1842,2927353
Netherlands,NLD,1843,2948178
Netherlands,NLD,1844,2969150
Netherlands,NLD,1845,2990272
Netherlands,NLD,1846,3011544
Netherlands,NLD,1847,3032967
Netherlands,NLD,1848,3054543
Netherlands,NLD,1849,3076130
Netherlands,NLD,1850,3097727
Netherlands,NLD,1851,3119005
Netherlands,NLD,1852,3140287
Netherlands,NLD,1853,3161572
Netherlands,NLD,1854,3183001
Netherlands,NLD,1855,3204576
Netherlands,NLD,1856,3226296
Netherlands,NLD,1857,3248164
Netherlands,NLD,1858,3270180
Netherlands,NLD,1859,3293397
Netherlands,NLD,1860,3317831
Netherlands,NLD,1861,3343500
Netherlands,NLD,1862,3370421
Netherlands,NLD,1863,3398611
Netherlands,NLD,1864,3427036
Netherlands,NLD,1865,3455699
Netherlands,NLD,1866,3484602
Netherlands,NLD,1867,3513747
Netherlands,NLD,1868,3543135
Netherlands,NLD,1869,3574875
Netherlands,NLD,1870,3609009
Netherlands,NLD,1871,3645581
Netherlands,NLD,1872,3684636
Netherlands,NLD,1873,3726219
Netherlands,NLD,1874,3768272
Netherlands,NLD,1875,3810799
Netherlands,NLD,1876,3853805
Netherlands,NLD,1877,3897298
Netherlands,NLD,1878,3941280
Netherlands,NLD,1879,3985887
Netherlands,NLD,1880,4031125
Netherlands,NLD,1881,4077004
Netherlands,NLD,1882,4123532
Netherlands,NLD,1883,4170718
Netherlands,NLD,1884,4218443
Netherlands,NLD,1885,4266715
Netherlands,NLD,1886,4315540
Netherlands,NLD,1887,4364923
Netherlands,NLD,1888,4414870
Netherlands,NLD,1889,4466375
Netherlands,NLD,1890,4519467
Netherlands,NLD,1891,4574177
Netherlands,NLD,1892,4630535
Netherlands,NLD,1893,4688573
Netherlands,NLD,1894,4747338
Netherlands,NLD,1895,4806840
Netherlands,NLD,1896,4867088
Netherlands,NLD,1897,4928091
Netherlands,NLD,1898,4989858
Netherlands,NLD,1899,5054019
Netherlands,NLD,1900,5120625
Netherlands,NLD,1901,5189731
Netherlands,NLD,1902,5261391
Netherlands,NLD,1903,5335661
Netherlands,NLD,1904,5410979
Netherlands,NLD,1905,5487360
Netherlands,NLD,1906,5564819
Netherlands,NLD,1907,5643372
Netherlands,NLD,1908,5723033
Netherlands,NLD,1909,5804303
Netherlands,NLD,1910,5887210
Netherlands,NLD,1911,5971785
Netherlands,NLD,1912,6058059
Netherlands,NLD,1913,6146063
Netherlands,NLD,1914,6235345
Netherlands,NLD,1915,6325924
Netherlands,NLD,1916,6417818
Netherlands,NLD,1917,6511048
Netherlands,NLD,1918,6606332
Netherlands,NLD,1919,6702404
Netherlands,NLD,1920,6799265
Netherlands,NLD,1921,6896919
Netherlands,NLD,1922,6995368
Netherlands,NLD,1923,7094616
Netherlands,NLD,1924,7195271
Netherlands,NLD,1925,7297354
Netherlands,NLD,1926,7400886
Netherlands,NLD,1927,7505887
Netherlands,NLD,1928,7612377
Netherlands,NLD,1929,7716885
Netherlands,NLD,1930,7819340
Netherlands,NLD,1931,7919671
Netherlands,NLD,1932,8017805
Netherlands,NLD,1933,8113668
Netherlands,NLD,1934,8210678
Netherlands,NLD,1935,8308847
Netherlands,NLD,1936,8408190
Netherlands,NLD,1937,8508720
Netherlands,NLD,1938,8610453
Netherlands,NLD,1939,8715425
Netherlands,NLD,1940,8823701
Netherlands,NLD,1941,8935349
Netherlands,NLD,1942,9050435
Netherlands,NLD,1943,9169029
Netherlands,NLD,1944,9289176
Netherlands,NLD,1945,9410898
Netherlands,NLD,1946,9534215
Netherlands,NLD,1947,9659148
Netherlands,NLD,1948,9785718
Netherlands,NLD,1949,9913350
Netherlands,NLD,1950,10093555
Netherlands,NLD,1951,10226297
Netherlands,NLD,1952,10361806
Netherlands,NLD,1953,10497301
Netherlands,NLD,1954,10631384
Netherlands,NLD,1955,10767911
Netherlands,NLD,1956,10905351
Netherlands,NLD,1957,11046127
Netherlands,NLD,1958,11191758
Netherlands,NLD,1959,11341766
Netherlands,NLD,1960,11493124
Netherlands,NLD,1961,11647374
Netherlands,NLD,1962,11803461
Netherlands,NLD,1963,11958417
Netherlands,NLD,1964,12117832
Netherlands,NLD,1965,12275797
Netherlands,NLD,1966,12426790
Netherlands,NLD,1967,12576971
Netherlands,NLD,1968,12727200
Netherlands,NLD,1969,12881251
Netherlands,NLD,1970,13037686
Netherlands,NLD,1971,13186716
Netherlands,NLD,1972,13324182
Netherlands,NLD,1973,13447575
Netherlands,NLD,1974,13560532
Netherlands,NLD,1975,13663970
Netherlands,NLD,1976,13760114
Netherlands,NLD,1977,13855560
Netherlands,NLD,1978,13949415
Netherlands,NLD,1979,14040286
Netherlands,NLD,1980,14130383
Netherlands,NLD,1981,14217323
Netherlands,NLD,1982,14296533
Netherlands,NLD,1983,14369651
Netherlands,NLD,1984,14441930
Netherlands,NLD,1985,14515705
Netherlands,NLD,1986,14592526
Netherlands,NLD,1987,14675302
Netherlands,NLD,1988,14762321
Netherlands,NLD,1989,14850230
Netherlands,NLD,1990,14944550
Netherlands,NLD,1991,15046578
Netherlands,NLD,1992,15150688
Netherlands,NLD,1993,15251088
Netherlands,NLD,1994,15349481
Netherlands,NLD,1995,15446670
Netherlands,NLD,1996,15538617
Netherlands,NLD,1997,15629912
Netherlands,NLD,1998,15722601
Netherlands,NLD,1999,15812491
Netherlands,NLD,2000,15899138
Netherlands,NLD,2001,15981630
Netherlands,NLD,2002,16057042
Netherlands,NLD,2003,16127574
Netherlands,NLD,2004,16196036
Netherlands,NLD,2005,16261834
Netherlands,NLD,2006,16325679
Netherlands,NLD,2007,16391232
Netherlands,NLD,2008,16460775
Netherlands,NLD,2009,16536200
Netherlands,NLD,2010,16617121
Netherlands,NLD,2011,16701470
Netherlands,NLD,2012,16785296
Netherlands,NLD,2013,16867352
Netherlands,NLD,2014,16954080
Netherlands,NLD,2015,17041110
Netherlands,NLD,2016,17124512
Netherlands,NLD,2017,17207204
Netherlands,NLD,2018,17286042
Netherlands,NLD,2019,17363260
Netherlands,NLD,2020,17434562
Netherlands,NLD,2021,17501696
Poland,POL,1800,9000000
Poland,POL,1801,9066429
Poland,POL,1802,9133349
Poland,POL,1803,9200762
Poland,POL,1804,9268673
Poland,POL,1805,9337085
Poland,POL,1806,9406002
Poland,POL,1807,9475428
Poland,POL,1808,9545366
Poland,POL,1809,9615821
Poland,POL,1810,9687319
Poland,POL,1811,9758821
Poland,POL,1812,9830851
Poland,POL,1813,9903413
Poland,POL,1814,9976510
Poland,POL,1815,10050147
Poland,POL,1816,10124327
Poland,POL,1817,10199055
Poland,POL,1818,10274334
Poland,POL,1819,10350171
Poland,POL,1820,10426570
Poland,POL,1821,10503535
Poland,POL,1822,10581070
Poland,POL,1823,10659180
Poland,POL,1824,10737866
