Entity,Code,Year,4_1_PopGrowthRate
Netherlands,NLD,1997,0.59
Netherlands,NLD,1998,0.59
Netherlands,NLD,1999,0.55
Netherlands,NLD,2000,0.54
Netherlands,NLD,2001,0.49
Netherlands,NLD,2002,0.45
Netherlands,NLD,2003,0.43
Netherlands,NLD,2004,0.42
Netherlands,NLD,2005,0.39
Netherlands,NLD,2006,0.39
Netherlands,NLD,2007,0.41
Netherlands,NLD,2008,0.44
Netherlands,NLD,2009,0.48
Netherlands,NLD,2010,0.5
Netherlands,NLD,2011,0.51
Netherlands,NLD,2012,0.49
Netherlands,NLD,2013,0.49
Netherlands,NLD,2014,0.54
Netherlands,NLD,2015,0.48
Netherlands,NLD,2016,0.49
Netherlands,NLD,2017,0.47
Netherlands,NLD,2018,0.44
Netherlands,NLD,2019,0.45
Netherlands,NLD,2020,0.37
Netherlands,NLD,2021,0.4
Netherlands,NLD,2022,
Netherlands,NLD,2023,
Netherlands,NLD,2024,
Netherlands,NLD,2025,
Netherlands,NLD,2026,
Netherlands,NLD,2027,
Netherlands,NLD,2028,
Netherlands,NLD,2029,
Netherlands,NLD,2030,
Netherlands,NLD,2031,
Netherlands,NLD,2032,
Netherlands,NLD,2033,
Netherlands,NLD,2034,
Netherlands,NLD,2035,
Netherlands,NLD,2036,
Netherlands,NLD,2037,
Netherlands,NLD,2038,
Netherlands,NLD,2039,
Netherlands,NLD,2040,
Netherlands,NLD,2041,
Netherlands,NLD,2042,
Netherlands,NLD,2043,
Netherlands,NLD,2044,
Netherlands,NLD,2045,
Netherlands,NLD,2046,
Netherlands,NLD,2047,
Netherlands,NLD,2048,
Netherlands,NLD,2049,
Netherlands,NLD,2050,
Netherlands,NLD,2051,
Netherlands,NLD,2052,
Netherlands,NLD,2053,
Netherlands,NLD,2054,
Netherlands,NLD,2055,
Netherlands,NLD,2056,
Netherlands,NLD,2057,
Netherlands,NLD,2058,
Netherlands,NLD,2059,
Netherlands,NLD,2060,
Netherlands,NLD,2061,
Netherlands,NLD,2062,
Netherlands,NLD,2063,
Netherlands,NLD,2064,
Netherlands,NLD,2065,
Netherlands,NLD,2066,
Netherlands,NLD,2067,
Netherlands,NLD,2068,
Netherlands,NLD,2069,
Netherlands,NLD,2070,
Netherlands,NLD,2071,
Netherlands,NLD,2072,
Netherlands,NLD,2073,
Netherlands,NLD,2074,
Netherlands,NLD,2075,
Netherlands,NLD,2076,
Netherlands,NLD,2077,
Netherlands,NLD,2078,
Netherlands,NLD,2079,
Netherlands,NLD,2080,
Netherlands,NLD,2081,
Netherlands,NLD,2082,
Netherlands,NLD,2083,
Netherlands,NLD,2084,
Netherlands,NLD,2085,
Netherlands,NLD,2086,
Netherlands,NLD,2087,
Netherlands,NLD,2088,
Netherlands,NLD,2089,
Netherlands,NLD,2090,
Netherlands,NLD,2091,
Netherlands,NLD,2092,
Netherlands,NLD,2093,
Netherlands,NLD,2094,
Netherlands,NLD,2095,
Netherlands,NLD,2096,
Netherlands,NLD,2097,
Netherlands,NLD,2098,
Netherlands,NLD,2099,
Netherlands,NLD,2100,
Poland,POL,1950,1.8
Poland,POL,1951,1.85
Poland,POL,1952,1.78
Poland,POL,1953,1.79
Poland,POL,1954,1.71
Poland,POL,1955,1.78
Poland,POL,1956,1.75
Poland,POL,1957,1.8
Poland,POL,1958,1.79
Poland,POL,1959,1.58
Poland,POL,1960,1.44
Poland,POL,1961,1.27
Poland,POL,1962,1.11
Poland,POL,1963,1.1
Poland,POL,1964,0.98
Poland,POL,1965,0.93
Poland,POL,1966,0.86
Poland,POL,1967,0.79
Poland,POL,1968,0.79
Poland,POL,1969,0.74
Poland,POL,1970,0.62
Poland,POL,1971,0.77
Poland,POL,1972,0.86
Poland,POL,1973,0.89
Poland,POL,1974,0.96
Poland,POL,1975,0.95
Poland,POL,1976,0.99
Poland,POL,1977,0.94
Poland,POL,1978,0.84
Poland,POL,1979,0.97
Poland,POL,1980,0.91
Poland,POL,1981,0.94
Poland,POL,1982,0.94
Poland,POL,1983,0.97
Poland,POL,1984,0.88
Poland,POL,1985,0.75
Poland,POL,1986,0.63
Poland,POL,1987,0.53
Poland,POL,1988,0.31
Poland,POL,1989,0.36
Poland,POL,1990,0.29
Poland,POL,1991,0.25
Poland,POL,1992,0.2
Poland,POL,1993,0.15
Poland,POL,1994,0.14
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,-0.03
Poland,POL,1998,-0.06
Poland,POL,1999,-0.07
Poland,POL,2000,0.85
Poland,POL,2001,-0.03
Poland,POL,2002,-0.05
Poland,POL,2003,-0.08
Poland,POL,2004,-0.05
Poland,POL,2005,-0.05
Poland,POL,2006,-0.1
Poland,POL,2007,-0.04
Poland,POL,2008,0.04
Poland,POL,2009,0.13
Poland,POL,2010,0.09
Poland,POL,2011,0.03
Poland,POL,2012,0
Poland,POL,2013,-0.09
Poland,POL,2014,-0.04
Poland,POL,2015,-0.11
Poland,POL,2016,0
Poland,POL,2017,0
Poland,POL,2018,-0.06
Poland,POL,2019,-0.08
Poland,POL,2020,-0.26
Poland,POL,2021,-0.37
Poland,POL,2022,
Poland,POL,2023,
Poland,POL,2024,
Poland,POL,2025,
Poland,POL,2026,
Poland,POL,2027,
Poland,POL,2028,
Poland,POL,2029,
Poland,POL,2030,
Poland,POL,2031,
Poland,POL,2032,
Poland,POL,2033,
Poland,POL,2034,
Poland,POL,2035,
Poland,POL,2036,
Poland,POL,2037,
Poland,POL,2038,
Poland,POL,2039,
Poland,POL,2040,
Poland,POL,2041,
Poland,POL,2042,
Poland,POL,2043,
Poland,POL,2044,
Poland,POL,2045,
Poland,POL,2046,
Poland,POL,2047,
Poland,POL,2048,
Poland,POL,2049,
Poland,POL,2050,
Poland,POL,2051,
Poland,POL,2052,
Poland,POL,2053,
Poland,POL,2054,
Poland,POL,2055,
Poland,POL,2056,
Poland,POL,2057,
Poland,POL,2058,
Poland,POL,2059,
Poland,POL,2060,
Poland,POL,2061,
Poland,POL,2062,
Poland,POL,2063,
Poland,POL,2064,
Poland,POL,2065,
Poland,POL,2066,
Poland,POL,2067,
Poland,POL,2068,
Poland,POL,2069,
Poland,POL,2070,
Poland,POL,2071,
Poland,POL,2072,
Poland,POL,2073,
Poland,POL,2074,
Poland,POL,2075,
Poland,POL,2076,
Poland,POL,2077,
Poland,POL,2078,
Poland,POL,2079,
Poland,POL,2080,
Poland,POL,2081,
Poland,POL,2082,
Poland,POL,2083,
Poland,POL,2084,
Poland,POL,2085,
Poland,POL,2086,
Poland,POL,2087,
Poland,POL,2088,
Poland,POL,2089,
Poland,POL,2090,
Poland,POL,2091,
Poland,POL,2092,
Poland,POL,2093,
Poland,POL,2094,
Poland,POL,2095,
Poland,POL,2096,
Poland,POL,2097,
Poland,POL,2098,
Poland,POL,2099,
Poland,POL,2100,
Portugal,PRT,1950,0.73
Portugal,PRT,1951,0.59
Portugal,PRT,1952,0.61
Portugal,PRT,1953,0.55
Portugal,PRT,1954,0.51
Portugal,PRT,1955,0.56
Portugal,PRT,1956,0.4
Portugal,PRT,1957,0.54
Portugal,PRT,1958,0.62
Portugal,PRT,1959,0.52
Portugal,PRT,1960,0.22
Portugal,PRT,1961,0.1
Portugal,PRT,1962,0.09
Portugal,PRT,1963,-0.04
Portugal,PRT,1964,-0.01
Portugal,PRT,1965,-0.13
Portugal,PRT,1966,-0.26
Portugal,PRT,1967,-0.31
Portugal,PRT,1968,-0.48
Portugal,PRT,1969,-0.73
Portugal,PRT,1970,-1.21
Portugal,PRT,1971,1.59
Portugal,PRT,1972,1.44
Portugal,PRT,1973,1.37
Portugal,PRT,1974,1.33
Portugal,PRT,1975,1.36
Portugal,PRT,1976,1.39
Portugal,PRT,1977,1.35
Portugal,PRT,1978,1.15
Portugal,PRT,1979,1.09
Portugal,PRT,1980,0.95
Portugal,PRT,1981,0.51
Portugal,PRT,1982,0.46
Portugal,PRT,1983,0.34
Portugal,PRT,1984,0.28
Portugal,PRT,1985,0.16
Portugal,PRT,1986,0.12
Portugal,PRT,1987,0.06
Portugal,PRT,1988,0
Portugal,PRT,1989,-0.06
Portugal,PRT,1990,-0.2
Portugal,PRT,1991,-0.22
Portugal,PRT,1992,0.07
Portugal,PRT,1993,0.2
Portugal,PRT,1994,0.32
Portugal,PRT,1995,0.34
Portugal,PRT,1996,0.38
Portugal,PRT,1997,0.46
Portugal,PRT,1998,0.5
Portugal,PRT,1999,0.56
Portugal,PRT,2000,0.75
Portugal,PRT,2001,0.63
Portugal,PRT,2002,0.51
Portugal,PRT,2003,0.3
Portugal,PRT,2004,0.23
Portugal,PRT,2005,0.18
Portugal,PRT,2006,0.21
Portugal,PRT,2007,0.2
Portugal,PRT,2008,0.09
Portugal,PRT,2009,0.1
Portugal,PRT,2010,-0.16
Portugal,PRT,2011,-0.29
Portugal,PRT,2012,-0.52
Portugal,PRT,2013,-0.57
Portugal,PRT,2014,-0.5
Portugal,PRT,2015,-0.32
Portugal,PRT,2016,-0.31
Portugal,PRT,2017,-0.18
Portugal,PRT,2018,-0.16
Portugal,PRT,2019,0.16
Portugal,PRT,2020,0
Portugal,PRT,2021,-0.15
Portugal,PRT,2022,
Portugal,PRT,2023,
Portugal,PRT,2024,
Portugal,PRT,2025,
Portugal,PRT,2026,
Portugal,PRT,2027,
Portugal,PRT,2028,
Portugal,PRT,2029,
Portugal,PRT,2030,
Portugal,PRT,2031,
Portugal,PRT,2032,
Portugal,PRT,2033,
Portugal,PRT,2034,
Portugal,PRT,2035,
Portugal,PRT,2036,
Portugal,PRT,2037,
Portugal,PRT,2038,
Portugal,PRT,2039,
Portugal,PRT,2040,
Portugal,PRT,2041,
Portugal,PRT,2042,
Portugal,PRT,2043,
Portugal,PRT,2044,
Portugal,PRT,2045,
Portugal,PRT,2046,
Portugal,PRT,2047,
Portugal,PRT,2048,
Portugal,PRT,2049,
Portugal,PRT,2050,
Portugal,PRT,2051,
Portugal,PRT,2052,
Portugal,PRT,2053,
Portugal,PRT,2054,
Portugal,PRT,2055,
Portugal,PRT,2056,
Portugal,PRT,2057,
Portugal,PRT,2058,
Portugal,PRT,2059,
Portugal,PRT,2060,
Portugal,PRT,2061,
Portugal,PRT,2062,
Portugal,PRT,2063,
Portugal,PRT,2064,
Portugal,PRT,2065,
Portugal,PRT,2066,
Portugal,PRT,2067,
Portugal,PRT,2068,
Portugal,PRT,2069,
Portugal,PRT,2070,
Portugal,PRT,2071,
Portugal,PRT,2072,
Portugal,PRT,2073,
Portugal,PRT,2074,
Portugal,PRT,2075,
Portugal,PRT,2076,
Portugal,PRT,2077,
Portugal,PRT,2078,
Portugal,PRT,2079,
Portugal,PRT,2080,
Portugal,PRT,2081,
Portugal,PRT,2082,
Portugal,PRT,2083,
Portugal,PRT,2084,
Portugal,PRT,2085,
Portugal,PRT,2086,
Portugal,PRT,2087,
Portugal,PRT,2088,
Portugal,PRT,2089,
Portugal,PRT,2090,
Portugal,PRT,2091,
Portugal,PRT,2092,
Portugal,PRT,2093,
Portugal,PRT,2094,
Portugal,PRT,2095,
Portugal,PRT,2096,
Portugal,PRT,2097,
Portugal,PRT,2098,
Portugal,PRT,2099,
Portugal,PRT,2100,
Romania,ROU,1950,1.35
Romania,ROU,1951,1.31
Romania,ROU,1952,1.27
Romania,ROU,1953,1.24
Romania,ROU,1954,1.21
Romania,ROU,1955,1.14
Romania,ROU,1956,1.28
Romania,ROU,1957,1.16
Romania,ROU,1958,1.12
Romania,ROU,1959,1
Romania,ROU,1960,0.91
Romania,ROU,1961,0.87
Romania,ROU,1962,0.71
Romania,ROU,1963,0.62
Romania,ROU,1964,0.6
Romania,ROU,1965,0.53
Romania,ROU,1966,0.56
Romania,ROU,1967,0.76
Romania,ROU,1968,0.96
Romania,ROU,1969,1.04
Romania,ROU,1970,1.08
Romania,ROU,1971,1.14
Romania,ROU,1972,1.2
Romania,ROU,1973,1.2
Romania,ROU,1974,1.32
Romania,ROU,1975,1.32
Romania,ROU,1976,1.33
Romania,ROU,1977,0.8
Romania,ROU,1978,0.72
Romania,ROU,1979,0.64
Romania,ROU,1980,0.55
Romania,ROU,1981,0.46
Romania,ROU,1982,0.38
Romania,ROU,1983,0.27
Romania,ROU,1984,0.28
Romania,ROU,1985,0.26
Romania,ROU,1986,0.29
Romania,ROU,1987,0.3
Romania,ROU,1988,0.28
Romania,ROU,1989,0.33
Romania,ROU,1990,0.09
Romania,ROU,1991,-0.04
Romania,ROU,1992,-0.33
Romania,ROU,1993,-0.37
Romania,ROU,1994,-0.41
Romania,ROU,1995,-0.47
Romania,ROU,1996,-0.56
Romania,ROU,1997,-0.59
Romania,ROU,1998,-0.56
Romania,ROU,1999,-0.54
Romania,ROU,2000,-0.54
Romania,ROU,2001,-0.58
Romania,ROU,2002,-0.75
Romania,ROU,2003,-0.85
Romania,ROU,2004,-0.95
Romania,ROU,2005,-0.91
Romania,ROU,2006,-0.83
Romania,ROU,2007,-0.76
Romania,ROU,2008,-0.66
Romania,ROU,2009,-0.62
Romania,ROU,2010,-0.67
Romania,ROU,2011,-0.46
Romania,ROU,2012,-0.36
Romania,ROU,2013,-0.34
Romania,ROU,2014,-0.36
Romania,ROU,2015,-0.54
Romania,ROU,2016,-0.56
Romania,ROU,2017,-0.45
Romania,ROU,2018,-0.49
Romania,ROU,2019,-0.35
Romania,ROU,2020,-0.49
Romania,ROU,2021,-0.68
Romania,ROU,2022,
Romania,ROU,2023,
Romania,ROU,2024,
Romania,ROU,2025,
Romania,ROU,2026,
Romania,ROU,2027,
Romania,ROU,2028,
Romania,ROU,2029,
Romania,ROU,2030,
Romania,ROU,2031,
Romania,ROU,2032,
Romania,ROU,2033,
Romania,ROU,2034,
Romania,ROU,2035,
Romania,ROU,2036,
Romania,ROU,2037,
Romania,ROU,2038,
Romania,ROU,2039,
Romania,ROU,2040,
Romania,ROU,2041,
Romania,ROU,2042,
Romania,ROU,2043,
Romania,ROU,2044,
Romania,ROU,2045,
Romania,ROU,2046,
Romania,ROU,2047,
Romania,ROU,2048,
Romania,ROU,2049,
Romania,ROU,2050,
Romania,ROU,2051,
Romania,ROU,2052,
Romania,ROU,2053,
Romania,ROU,2054,
Romania,ROU,2055,
Romania,ROU,2056,
Romania,ROU,2057,
Romania,ROU,2058,
Romania,ROU,2059,
Romania,ROU,2060,
Romania,ROU,2061,
Romania,ROU,2062,
Romania,ROU,2063,
Romania,ROU,2064,
Romania,ROU,2065,
Romania,ROU,2066,
Romania,ROU,2067,
Romania,ROU,2068,
Romania,ROU,2069,
Romania,ROU,2070,
Romania,ROU,2071,
Romania,ROU,2072,
Romania,ROU,2073,
Romania,ROU,2074,
Romania,ROU,2075,
Romania,ROU,2076,
Romania,ROU,2077,
Romania,ROU,2078,
Romania,ROU,2079,
Romania,ROU,2080,
Romania,ROU,2081,
Romania,ROU,2082,
Romania,ROU,2083,
Romania,ROU,2084,
Romania,ROU,2085,
Romania,ROU,2086,
Romania,ROU,2087,
Romania,ROU,2088,
Romania,ROU,2089,
Romania,ROU,2090,
Romania,ROU,2091,
Romania,ROU,2092,
Romania,ROU,2093,
Romania,ROU,2094,
Romania,ROU,2095,
Romania,ROU,2096,
Romania,ROU,2097,
Romania,ROU,2098,
Romania,ROU,2099,
Romania,ROU,2100,
Slovakia,SVK,1950,1.57
Slovakia,SVK,1951,1.82
Slovakia,SVK,1952,1.9
Slovakia,SVK,1953,1.86
Slovakia,SVK,1954,1.82
Slovakia,SVK,1955,1.86
Slovakia,SVK,1956,1.84
Slovakia,SVK,1957,1.68
Slovakia,SVK,1958,1.64
Slovakia,SVK,1959,1.44
Slovakia,SVK,1960,1.48
Slovakia,SVK,1961,1.45
Slovakia,SVK,1962,0.94
Slovakia,SVK,1963,1.04
Slovakia,SVK,1964,1.02
Slovakia,SVK,1965,0.88
Slovakia,SVK,1966,0.8
Slovakia,SVK,1967,0.72
Slovakia,SVK,1968,0.62
Slovakia,SVK,1969,0.64
Slovakia,SVK,1970,0.72
Slovakia,SVK,1971,0.8
Slovakia,SVK,1972,0.93
Slovakia,SVK,1973,0.98
Slovakia,SVK,1974,1.04
Slovakia,SVK,1975,1.02
Slovakia,SVK,1976,1.05
Slovakia,SVK,1977,0.99
Slovakia,SVK,1978,0.98
Slovakia,SVK,1979,0.96
Slovakia,SVK,1980,0.77
Slovakia,SVK,1981,0.74
Slovakia,SVK,1982,0.71
Slovakia,SVK,1983,0.65
Slovakia,SVK,1984,0.63
Slovakia,SVK,1985,0.6
Slovakia,SVK,1986,0.52
Slovakia,SVK,1987,0.47
Slovakia,SVK,1988,0.44
Slovakia,SVK,1989,0.34
Slovakia,SVK,1990,0.28
Slovakia,SVK,1991,0.44
Slovakia,SVK,1992,0.38
Slovakia,SVK,1993,0.37
Slovakia,SVK,1994,0.27
Slovakia,SVK,1995,0.15
Slovakia,SVK,1996,0.16
Slovakia,SVK,1997,0.12
Slovakia,SVK,1998,0.07
Slovakia,SVK,1999,0.06
Slovakia,SVK,2000,0.02
Slovakia,SVK,2001,-0.03
Slovakia,SVK,2002,-0.02
Slovakia,SVK,2003,-0.01
Slovakia,SVK,2004,0.03
Slovakia,SVK,2005,0.02
Slovakia,SVK,2006,0.02
Slovakia,SVK,2007,0.02
Slovakia,SVK,2008,0.1
Slovakia,SVK,2009,0.17
Slovakia,SVK,2010,0.1
Slovakia,SVK,2011,0.13
Slovakia,SVK,2012,0.12
Slovakia,SVK,2013,0.08
Slovakia,SVK,2014,0.09
Slovakia,SVK,2015,0.09
Slovakia,SVK,2016,0.16
Slovakia,SVK,2017,0.14
Slovakia,SVK,2018,0.13
Slovakia,SVK,2019,0.13
Slovakia,SVK,2020,-0.03
Slovakia,SVK,2021,-0.3
Slovakia,SVK,2022,
Slovakia,SVK,2023,
Slovakia,SVK,2024,
Slovakia,SVK,2025,
Slovakia,SVK,2026,
Slovakia,SVK,2027,
Slovakia,SVK,2028,
Slovakia,SVK,2029,
Slovakia,SVK,2030,
Slovakia,SVK,2031,
Slovakia,SVK,2032,
Slovakia,SVK,2033,
Slovakia,SVK,2034,
Slovakia,SVK,2035,
Slovakia,SVK,2036,
Slovakia,SVK,2037,
Slovakia,SVK,2038,
Slovakia,SVK,2039,
Slovakia,SVK,2040,
Slovakia,SVK,2041,
Slovakia,SVK,2042,
Slovakia,SVK,2043,
Slovakia,SVK,2044,
Slovakia,SVK,2045,
Slovakia,SVK,2046,
Slovakia,SVK,2047,
Slovakia,SVK,2048,
Slovakia,SVK,2049,
Slovakia,SVK,2050,
Slovakia,SVK,2051,
Slovakia,SVK,2052,
Slovakia,SVK,2053,
Slovakia,SVK,2054,
Slovakia,SVK,2055,
Slovakia,SVK,2056,
Slovakia,SVK,2057,
Slovakia,SVK,2058,
Slovakia,SVK,2059,
Slovakia,SVK,2060,
Slovakia,SVK,2061,
Slovakia,SVK,2062,
Slovakia,SVK,2063,
Slovakia,SVK,2064,
Slovakia,SVK,2065,
Slovakia,SVK,2066,
Slovakia,SVK,2067,
Slovakia,SVK,2068,
Slovakia,SVK,2069,
Slovakia,SVK,2070,
Slovakia,SVK,2071,
Slovakia,SVK,2072,
Slovakia,SVK,2073,
Slovakia,SVK,2074,
Slovakia,SVK,2075,
Slovakia,SVK,2076,
Slovakia,SVK,2077,
Slovakia,SVK,2078,
Slovakia,SVK,2079,
Slovakia,SVK,2080,
Slovakia,SVK,2081,
Slovakia,SVK,2082,
Slovakia,SVK,2083,
Slovakia,SVK,2084,
Slovakia,SVK,2085,
Slovakia,SVK,2086,
Slovakia,SVK,2087,
Slovakia,SVK,2088,
Slovakia,SVK,2089,
Slovakia,SVK,2090,
Slovakia,SVK,2091,
Slovakia,SVK,2092,
Slovakia,SVK,2093,
Slovakia,SVK,2094,
Slovakia,SVK,2095,
Slovakia,SVK,2096,
Slovakia,SVK,2097,
Slovakia,SVK,2098,
Slovakia,SVK,2099,
Slovakia,SVK,2100,
Slovenia,SVN,1950,0.94
Slovenia,SVN,1951,0.94
Slovenia,SVN,1952,1.01
Slovenia,SVN,1953,1.11
Slovenia,SVN,1954,1.11
Slovenia,SVN,1955,1.07
Slovenia,SVN,1956,1.06
Slovenia,SVN,1957,1.02
Slovenia,SVN,1958,0.98
Slovenia,SVN,1959,0.95
Slovenia,SVN,1960,0.89
Slovenia,SVN,1961,0.86
Slovenia,SVN,1962,0.84
Slovenia,SVN,1963,0.84
Slovenia,SVN,1964,0.85
Slovenia,SVN,1965,0.88
Slovenia,SVN,1966,0.92
Slovenia,SVN,1967,0.89
Slovenia,SVN,1968,0.82
Slovenia,SVN,1969,0.77
Slovenia,SVN,1970,0.74
Slovenia,SVN,1971,0.81
Slovenia,SVN,1972,0.87
Slovenia,SVN,1973,0.88
Slovenia,SVN,1974,0.88
Slovenia,SVN,1975,0.9
Slovenia,SVN,1976,0.91
Slovenia,SVN,1977,0.92
Slovenia,SVN,1978,0.91
Slovenia,SVN,1979,0.92
Slovenia,SVN,1980,0.87
Slovenia,SVN,1981,0.67
Slovenia,SVN,1982,0.54
Slovenia,SVN,1983,0.42
Slovenia,SVN,1984,0.39
Slovenia,SVN,1985,0.36
Slovenia,SVN,1986,0.35
Slovenia,SVN,1987,0.35
Slovenia,SVN,1988,0.36
Slovenia,SVN,1989,0.32
Slovenia,SVN,1990,0.27
Slovenia,SVN,1991,0.11
Slovenia,SVN,1992,0.04
Slovenia,SVN,1993,-0.01
Slovenia,SVN,1994,-0.01
Slovenia,SVN,1995,-0.02
Slovenia,SVN,1996,-0.02
Slovenia,SVN,1997,-0.06
Slovenia,SVN,1998,-0.1
Slovenia,SVN,1999,-0.11
Slovenia,SVN,2000,-0.08
Slovenia,SVN,2001,-0.1
Slovenia,SVN,2002,0.23
Slovenia,SVN,2003,0.34
Slovenia,SVN,2004,0.4
Slovenia,SVN,2005,0.41
Slovenia,SVN,2006,0.47
Slovenia,SVN,2007,0.49
Slovenia,SVN,2008,0.57
Slovenia,SVN,2009,0.56
Slovenia,SVN,2010,0.58
Slovenia,SVN,2011,0.21
Slovenia,SVN,2012,0.17
Slovenia,SVN,2013,0.12
Slovenia,SVN,2014,0.12
Slovenia,SVN,2015,0.45
Slovenia,SVN,2016,0.43
Slovenia,SVN,2017,0.37
Slovenia,SVN,2018,0.34
Slovenia,SVN,2019,0.32
Slovenia,SVN,2020,0.13
Slovenia,SVN,2021,0.04
Slovenia,SVN,2022,
Slovenia,SVN,2023,
Slovenia,SVN,2024,
Slovenia,SVN,2025,
Slovenia,SVN,2026,
Slovenia,SVN,2027,
Slovenia,SVN,2028,
Slovenia,SVN,2029,
Slovenia,SVN,2030,
Slovenia,SVN,2031,
Slovenia,SVN,2032,
Slovenia,SVN,2033,
Slovenia,SVN,2034,
Slovenia,SVN,2035,
Slovenia,SVN,2036,
Slovenia,SVN,2037,
Slovenia,SVN,2038,
Slovenia,SVN,2039,
Slovenia,SVN,2040,
Slovenia,SVN,2041,
Slovenia,SVN,2042,
Slovenia,SVN,2043,
Slovenia,SVN,2044,
Slovenia,SVN,2045,
Slovenia,SVN,2046,
Slovenia,SVN,2047,
Slovenia,SVN,2048,
Slovenia,SVN,2049,
Slovenia,SVN,2050,
Slovenia,SVN,2051,
Slovenia,SVN,2052,
Slovenia,SVN,2053,
Slovenia,SVN,2054,
Slovenia,SVN,2055,
Slovenia,SVN,2056,
Slovenia,SVN,2057,
Slovenia,SVN,2058,
Slovenia,SVN,2059,
Slovenia,SVN,2060,
Slovenia,SVN,2061,
Slovenia,SVN,2062,
Slovenia,SVN,2063,
Slovenia,SVN,2064,
Slovenia,SVN,2065,
Slovenia,SVN,2066,
Slovenia,SVN,2067,
Slovenia,SVN,2068,
Slovenia,SVN,2069,
Slovenia,SVN,2070,
Slovenia,SVN,2071,
Slovenia,SVN,2072,
Slovenia,SVN,2073,
Slovenia,SVN,2074,
Slovenia,SVN,2075,
Slovenia,SVN,2076,
Slovenia,SVN,2077,
Slovenia,SVN,2078,
Slovenia,SVN,2079,
Slovenia,SVN,2080,
Slovenia,SVN,2081,
Slovenia,SVN,2082,
Slovenia,SVN,2083,
Slovenia,SVN,2084,
Slovenia,SVN,2085,
Slovenia,SVN,2086,
Slovenia,SVN,2087,
Slovenia,SVN,2088,
Slovenia,SVN,2089,
Slovenia,SVN,2090,
Slovenia,SVN,2091,
Slovenia,SVN,2092,
Slovenia,SVN,2093,
Slovenia,SVN,2094,
Slovenia,SVN,2095,
Slovenia,SVN,2096,
Slovenia,SVN,2097,
Slovenia,SVN,2098,
Slovenia,SVN,2099,
Slovenia,SVN,2100,
Spain,ESP,1950,0.39
Spain,ESP,1951,0.59
Spain,ESP,1952,0.81
Spain,ESP,1953,0.8
Spain,ESP,1954,0.79
Spain,ESP,1955,0.81
Spain,ESP,1956,0.79
Spain,ESP,1957,0.89
Spain,ESP,1958,0.99
Spain,ESP,1959,0.96
Spain,ESP,1960,0.79
Spain,ESP,1961,1.15
Spain,ESP,1962,1.06
Spain,ESP,1963,1.09
Spain,ESP,1964,1.18
Spain,ESP,1965,1.1
Spain,ESP,1966,1.07
Spain,ESP,1967,1.09
Spain,ESP,1968,1
Spain,ESP,1969,0.94
Spain,ESP,1970,0.91
Spain,ESP,1971,1.09
Spain,ESP,1972,1.13
Spain,ESP,1973,1.08
Spain,ESP,1974,1.38
Spain,ESP,1975,1.04
Spain,ESP,1976,1.06
Spain,ESP,1977,1
Spain,ESP,1978,0.92
Spain,ESP,1979,0.82
Spain,ESP,1980,0.8
Spain,ESP,1981,0.62
Spain,ESP,1982,0.56
Spain,ESP,1983,0.43
Spain,ESP,1984,0.41
Spain,ESP,1985,0.33
Spain,ESP,1986,0.29
Spain,ESP,1987,0.25
Spain,ESP,1988,0.2
Spain,ESP,1989,0.14
Spain,ESP,1990,0.08
Spain,ESP,1991,0.47
Spain,ESP,1992,0.58
Spain,ESP,1993,0.53
Spain,ESP,1994,0.5
Spain,ESP,1995,0.46
Spain,ESP,1996,0.45
Spain,ESP,1997,0.47
Spain,ESP,1998,0.44
Spain,ESP,1999,0.45
Spain,ESP,2000,0.53
Spain,ESP,2001,0.57
Spain,ESP,2002,1.9
Spain,ESP,2003,1.7
Spain,ESP,2004,1.73
Spain,ESP,2005,1.62
Spain,ESP,2006,1.72
Spain,ESP,2007,1.94
Spain,ESP,2008,1.22
Spain,ESP,2009,0.52
Spain,ESP,2010,0.36
Spain,ESP,2011,0.31
Spain,ESP,2012,-0.19
Spain,ESP,2013,-0.46
Spain,ESP,2014,-0.14
Spain,ESP,2015,-0.01
Spain,ESP,2016,0.19
Spain,ESP,2017,0.29
Spain,ESP,2018,0.6
Spain,ESP,2019,0.84
Spain,ESP,2020,0.14
Spain,ESP,2021,0.38
Spain,ESP,2022,
Spain,ESP,2023,
Spain,ESP,2024,
Spain,ESP,2025,
Spain,ESP,2026,
Spain,ESP,2027,
Spain,ESP,2028,
Spain,ESP,2029,
Spain,ESP,2030,
Spain,ESP,2031,
Spain,ESP,2032,
Spain,ESP,2033,
Spain,ESP,2034,
Spain,ESP,2035,
Spain,ESP,2036,
Spain,ESP,2037,
Spain,ESP,2038,
Spain,ESP,2039,
Spain,ESP,2040,
Spain,ESP,2041,
Spain,ESP,2042,
Spain,ESP,2043,
Spain,ESP,2044,
Spain,ESP,2045,
Spain,ESP,2046,
Spain,ESP,2047,
Spain,ESP,2048,
Spain,ESP,2049,
Spain,ESP,2050,
Spain,ESP,2051,
Spain,ESP,2052,
Spain,ESP,2053,
Spain,ESP,2054,
Spain,ESP,2055,
Spain,ESP,2056,
Spain,ESP,2057,
Spain,ESP,2058,
Spain,ESP,2059,
Spain,ESP,2060,
Spain,ESP,2061,
Spain,ESP,2062,
Spain,ESP,2063,
Spain,ESP,2064,
Spain,ESP,2065,
Spain,ESP,2066,
Spain,ESP,2067,
