Entity,Code,Year,0_0_CO2
Lithuania,LTU,1952,8112310.5
Lithuania,LTU,1953,8581454
Lithuania,LTU,1954,9365866
Lithuania,LTU,1955,10619999
Lithuania,LTU,1956,11654742
Lithuania,LTU,1957,12755358
Lithuania,LTU,1958,13618874
Lithuania,LTU,1959,14316970
Lithuania,LTU,1960,14906783
Lithuania,LTU,1961,15383300
Lithuania,LTU,1962,16163851
Lithuania,LTU,1963,17349282
Lithuania,LTU,1964,18460812
Lithuania,LTU,1965,19584728
Lithuania,LTU,1966,20686080
Lithuania,LTU,1967,21652748
Lithuania,LTU,1968,22282940
Lithuania,LTU,1969,23224576
Lithuania,LTU,1970,24438208
Lithuania,LTU,1971,25984430
Lithuania,LTU,1972,27391328
Lithuania,LTU,1973,28605536
Lithuania,LTU,1974,29756316
Lithuania,LTU,1975,31328290
Lithuania,LTU,1976,32553448
Lithuania,LTU,1977,33689210
Lithuania,LTU,1978,34888060
Lithuania,LTU,1979,35185750
Lithuania,LTU,1980,36578396
Lithuania,LTU,1981,35956780
Lithuania,LTU,1982,36645560
Lithuania,LTU,1983,37207080
Lithuania,LTU,1984,37564468
Lithuania,LTU,1985,40471960
Lithuania,LTU,1986,36031004
Lithuania,LTU,1987,36042280
Lithuania,LTU,1988,36440504
Lithuania,LTU,1989,36790230
Lithuania,LTU,1990,35767736
Lithuania,LTU,1991,37850000
Lithuania,LTU,1992,21201456
Lithuania,LTU,1993,16353746
Lithuania,LTU,1994,15801144
Lithuania,LTU,1995,15091554
Lithuania,LTU,1996,15773444
Lithuania,LTU,1997,15196349
Lithuania,LTU,1998,16030579
Lithuania,LTU,1999,13482975
Lithuania,LTU,2000,11876400
Lithuania,LTU,2001,12627074
Lithuania,LTU,2002,12699160
Lithuania,LTU,2003,12692601
Lithuania,LTU,2004,13287306
Lithuania,LTU,2005,14117414
Lithuania,LTU,2006,14434081
Lithuania,LTU,2007,15824054
Lithuania,LTU,2008,15204230
Lithuania,LTU,2009,13043233
Lithuania,LTU,2010,13946613
Lithuania,LTU,2011,14292825
Lithuania,LTU,2012,14349487
Lithuania,LTU,2013,13355973
Lithuania,LTU,2014,13108084
Lithuania,LTU,2015,13319679
Lithuania,LTU,2016,13351177
Lithuania,LTU,2017,13571834
Lithuania,LTU,2018,13691349
Lithuania,LTU,2019,13923306
Lithuania,LTU,2020,13653155
Lithuania,LTU,2021,13880837
Luxembourg,LUX,1945,25440
Luxembourg,LUX,1946,36343
Luxembourg,LUX,1947,43611
Luxembourg,LUX,1948,50880
Luxembourg,LUX,1949,58149
Luxembourg,LUX,1950,7419065
Luxembourg,LUX,1951,9009241
Luxembourg,LUX,1952,9401378
Luxembourg,LUX,1953,8653774
Luxembourg,LUX,1954,8781984
Luxembourg,LUX,1955,9884848
Luxembourg,LUX,1956,10368466
Luxembourg,LUX,1957,10837339
Luxembourg,LUX,1958,10086190
Luxembourg,LUX,1959,10419643
Luxembourg,LUX,1960,11507762
Luxembourg,LUX,1961,11580983
Luxembourg,LUX,1962,11540679
Luxembourg,LUX,1963,11438176
Luxembourg,LUX,1964,12295552
Luxembourg,LUX,1965,12192901
Luxembourg,LUX,1966,11610355
Luxembourg,LUX,1967,11350329
Luxembourg,LUX,1968,12258972
Luxembourg,LUX,1969,13182240
Luxembourg,LUX,1970,13735355
Luxembourg,LUX,1971,13194012
Luxembourg,LUX,1972,13493196
Luxembourg,LUX,1973,14175353
Luxembourg,LUX,1974,14424045
Luxembourg,LUX,1975,11863886
Luxembourg,LUX,1976,11861830
Luxembourg,LUX,1977,10953946
Luxembourg,LUX,1978,11880833
Luxembourg,LUX,1979,12162236
Luxembourg,LUX,1980,11073563
Luxembourg,LUX,1981,9485958
Luxembourg,LUX,1982,8924177
Luxembourg,LUX,1983,8364030
Luxembourg,LUX,1984,9004226
Luxembourg,LUX,1985,9236842
Luxembourg,LUX,1986,9111157
Luxembourg,LUX,1987,8812260
Luxembourg,LUX,1988,9099730
Luxembourg,LUX,1989,9846277
Luxembourg,LUX,1990,11823353
Luxembourg,LUX,1991,12443151
Luxembourg,LUX,1992,12209723
Luxembourg,LUX,1993,12354764
Luxembourg,LUX,1994,11542475
Luxembourg,LUX,1995,9151729
Luxembourg,LUX,1996,9201614
Luxembourg,LUX,1997,8553970
Luxembourg,LUX,1998,7675949
Luxembourg,LUX,1999,8127875.5
Luxembourg,LUX,2000,8709963
Luxembourg,LUX,2001,9207531
Luxembourg,LUX,2002,9983685
Luxembourg,LUX,2003,10459170
Luxembourg,LUX,2004,11829091
Luxembourg,LUX,2005,12087836
Luxembourg,LUX,2006,11920357
Luxembourg,LUX,2007,11317780
Luxembourg,LUX,2008,11184473
Luxembourg,LUX,2009,10638966
Luxembourg,LUX,2010,11202164
Luxembourg,LUX,2011,11102959
Luxembourg,LUX,2012,10867476
Luxembourg,LUX,2013,10325364
Luxembourg,LUX,2014,9828191
Luxembourg,LUX,2015,9347466
Luxembourg,LUX,2016,9089235
Luxembourg,LUX,2017,9261198
Luxembourg,LUX,2018,9566671
Luxembourg,LUX,2019,9751728
Luxembourg,LUX,2020,8096513
Luxembourg,LUX,2021,8354555
Malta,MLT,1950,245488
Malta,MLT,1951,256480.02
Malta,MLT,1952,241824
Malta,MLT,1953,230832
Malta,MLT,1954,307776
Malta,MLT,1955,340752
Malta,MLT,1956,296784
Malta,MLT,1957,311440
Malta,MLT,1958,329760
Malta,MLT,1959,388384
Malta,MLT,1960,340752
Malta,MLT,1961,293120
Malta,MLT,1962,329760
Malta,MLT,1963,410368
Malta,MLT,1964,498304
Malta,MLT,1965,472656
Malta,MLT,1966,414032
Malta,MLT,1967,520288
Malta,MLT,1968,637536
Malta,MLT,1969,652192
Malta,MLT,1970,663184
Malta,MLT,1971,659520
Malta,MLT,1972,839056
Malta,MLT,1973,806080
Malta,MLT,1974,743792
Malta,MLT,1975,666848
Malta,MLT,1976,762112
Malta,MLT,1977,802416
Malta,MLT,1978,934320
Malta,MLT,1979,905008
Malta,MLT,1980,1022256
Malta,MLT,1981,1143168
Malta,MLT,1982,1311712
Malta,MLT,1983,996608
Malta,MLT,1984,1363008
Malta,MLT,1985,1198128
Malta,MLT,1986,1483920
Malta,MLT,1987,1853984
Malta,MLT,1988,2011535.9
Malta,MLT,1989,2169088
Malta,MLT,1990,2394194
Malta,MLT,1991,2238107
Malta,MLT,1992,2292080
Malta,MLT,1993,2870399
Malta,MLT,1994,2647929
Malta,MLT,1995,2439420
Malta,MLT,1996,2550535
Malta,MLT,1997,2556728
Malta,MLT,1998,2513582
Malta,MLT,1999,2591822
Malta,MLT,2000,2507257
Malta,MLT,2001,2647718
Malta,MLT,2002,2687784
Malta,MLT,2003,2960534
Malta,MLT,2004,2819964
Malta,MLT,2005,2644672
Malta,MLT,2006,2661658
Malta,MLT,2007,2731301
Malta,MLT,2008,2739894
Malta,MLT,2009,2527633
Malta,MLT,2010,2589131
Malta,MLT,2011,2577198
Malta,MLT,2012,2726207
Malta,MLT,2013,2379190
Malta,MLT,2014,2364387
Malta,MLT,2015,1665291
Malta,MLT,2016,1356353
Malta,MLT,2017,1530878
Malta,MLT,2018,1546948
Malta,MLT,2019,1649193
Malta,MLT,2020,1599576
Malta,MLT,2021,1724154
Netherlands,NLD,1846,2868912
Netherlands,NLD,1847,3869184
Netherlands,NLD,1848,3649344
Netherlands,NLD,1849,3330576
Netherlands,NLD,1850,3136384
Netherlands,NLD,1851,3118064
Netherlands,NLD,1852,3762928
Netherlands,NLD,1853,4169632
Netherlands,NLD,1854,5946672
Netherlands,NLD,1855,4649616
Netherlands,NLD,1856,4722896
Netherlands,NLD,1857,4217264
Netherlands,NLD,1858,3707968
Netherlands,NLD,1859,3524768
Netherlands,NLD,1860,4796176
Netherlands,NLD,1861,4404128
Netherlands,NLD,1862,5671872
Netherlands,NLD,1863,4085360
Netherlands,NLD,1864,3403856
Netherlands,NLD,1865,3847200
Netherlands,NLD,1866,4217264
Netherlands,NLD,1867,4041391.8
Netherlands,NLD,1868,4239248
Netherlands,NLD,1869,4371152
Netherlands,NLD,1870,4942736
Netherlands,NLD,1871,4979376
Netherlands,NLD,1872,5331120
Netherlands,NLD,1873,5140592
Netherlands,NLD,1874,4741216
Netherlands,NLD,1875,5419056
Netherlands,NLD,1876,6210480
Netherlands,NLD,1877,6309408
Netherlands,NLD,1878,6686800
Netherlands,NLD,1879,7210752
Netherlands,NLD,1880,7972864
Netherlands,NLD,1881,8027824.5
Netherlands,NLD,1882,8130416
Netherlands,NLD,1883,9009776
Netherlands,NLD,1884,9017104
Netherlands,NLD,1885,9420144
Netherlands,NLD,1886,9618000
Netherlands,NLD,1887,9786544
Netherlands,NLD,1888,10860096
Netherlands,NLD,1889,10610944
Netherlands,NLD,1890,10284848
Netherlands,NLD,1891,11908000
Netherlands,NLD,1892,11321760
Netherlands,NLD,1893,11460992
Netherlands,NLD,1894,11618544
Netherlands,NLD,1895,11625872
Netherlands,NLD,1896,12494240
Netherlands,NLD,1897,13102464
Netherlands,NLD,1898,12933920
Netherlands,NLD,1899,13278336
Netherlands,NLD,1900,14634016
Netherlands,NLD,1901,14311584
Netherlands,NLD,1902,14300592
Netherlands,NLD,1903,15297200
Netherlands,NLD,1904,16165567
Netherlands,NLD,1905,16594255
Netherlands,NLD,1906,18056192
Netherlands,NLD,1907,18576480
Netherlands,NLD,1908,18920896
Netherlands,NLD,1909,19917504
Netherlands,NLD,1910,20833504
Netherlands,NLD,1911,22079264
Netherlands,NLD,1912,24922528
Netherlands,NLD,1913,27549616
Netherlands,NLD,1914,25823872
Netherlands,NLD,1915,24534144
Netherlands,NLD,1916,22398032
Netherlands,NLD,1917,8654368
Netherlands,NLD,1918,14527760
Netherlands,NLD,1919,21980336
Netherlands,NLD,1920,22170864
Netherlands,NLD,1921,23233424
Netherlands,NLD,1922,27271152
Netherlands,NLD,1923,27197872
Netherlands,NLD,1924,30594400
Netherlands,NLD,1925,33591550
Netherlands,NLD,1926,34328016
Netherlands,NLD,1927,37966370
Netherlands,NLD,1928,38006670
Netherlands,NLD,1929,41266770
Netherlands,NLD,1930,40779430
Netherlands,NLD,1931,44956480
Netherlands,NLD,1932,41416816
Netherlands,NLD,1933,38569470
Netherlands,NLD,1934,38627948
Netherlands,NLD,1935,37265090
Netherlands,NLD,1936,39892000
Netherlands,NLD,1937,43999190
Netherlands,NLD,1938,43306636
Netherlands,NLD,1939,40701176
Netherlands,NLD,1940,33437664
Netherlands,NLD,1941,37125440
Netherlands,NLD,1942,34594000
Netherlands,NLD,1943,34927456
Netherlands,NLD,1944,23335154
Netherlands,NLD,1945,14651415
Netherlands,NLD,1946,31102062
Netherlands,NLD,1947,44603428
Netherlands,NLD,1948,47263220
Netherlands,NLD,1949,50498684
Netherlands,NLD,1950,51286268
Netherlands,NLD,1951,54968172
Netherlands,NLD,1952,54714880
Netherlands,NLD,1953,55264296
Netherlands,NLD,1954,58392910
Netherlands,NLD,1955,60986490
Netherlands,NLD,1956,65078550
Netherlands,NLD,1957,64407770
Netherlands,NLD,1958,66690260
Netherlands,NLD,1959,67118000
Netherlands,NLD,1960,73437600
Netherlands,NLD,1961,75818780
Netherlands,NLD,1962,83281900
Netherlands,NLD,1963,91144584
Netherlands,NLD,1964,96776600
Netherlands,NLD,1965,100403576
Netherlands,NLD,1966,103557510
Netherlands,NLD,1967,106682160
Netherlands,NLD,1968,113445550
Netherlands,NLD,1969,115802060
Netherlands,NLD,1970,141803300
Netherlands,NLD,1971,140666140
Netherlands,NLD,1972,157495360
Netherlands,NLD,1973,165259840
Netherlands,NLD,1974,159985140
Netherlands,NLD,1975,152525440
Netherlands,NLD,1976,169130820
Netherlands,NLD,1977,163605650
Netherlands,NLD,1978,169793040
Netherlands,NLD,1979,187007060
Netherlands,NLD,1980,176631780
Netherlands,NLD,1981,164109810
Netherlands,NLD,1982,133487120
Netherlands,NLD,1983,137357330
Netherlands,NLD,1984,144072860
Netherlands,NLD,1985,146980000
Netherlands,NLD,1986,144014380
Netherlands,NLD,1987,151480370
Netherlands,NLD,1988,145602740
Netherlands,NLD,1989,161664220
Netherlands,NLD,1990,161806910
Netherlands,NLD,1991,170227330
Netherlands,NLD,1992,170015200
Netherlands,NLD,1993,170206050
Netherlands,NLD,1994,170787550
Netherlands,NLD,1995,172300140
Netherlands,NLD,1996,181452350
Netherlands,NLD,1997,174492780
Netherlands,NLD,1998,175461140
Netherlands,NLD,1999,169934500
Netherlands,NLD,2000,171082220
Netherlands,NLD,2001,176207520
Netherlands,NLD,2002,175567730
Netherlands,NLD,2003,179005310
Netherlands,NLD,2004,180891780
Netherlands,NLD,2005,176917310
Netherlands,NLD,2006,172092060
Netherlands,NLD,2007,171874020
Netherlands,NLD,2008,174853120
Netherlands,NLD,2009,169529330
Netherlands,NLD,2010,181526740
Netherlands,NLD,2011,168259660
Netherlands,NLD,2012,164688780
Netherlands,NLD,2013,164674480
Netherlands,NLD,2014,157655580
Netherlands,NLD,2015,164142510
Netherlands,NLD,2016,164862030
Netherlands,NLD,2017,162493950
Netherlands,NLD,2018,158627840
Netherlands,NLD,2019,153032800
Netherlands,NLD,2020,137849520
Netherlands,NLD,2021,141045420
Poland,POL,1800,406704
Poland,POL,1801,443344
Poland,POL,1802,450672
Poland,POL,1803,461664
Poland,POL,1804,458000
Poland,POL,1805,571584
Poland,POL,1806,520288
Poland,POL,1807,377392
Poland,POL,1808,501968.03
Poland,POL,1809,472656
Poland,POL,1810,567920
Poland,POL,1811,589904
Poland,POL,1812,454336
Poland,POL,1813,381056
Poland,POL,1814,501968.03
Poland,POL,1815,589904
Poland,POL,1816,677840
Poland,POL,1817,743792
Poland,POL,1818,923328
Poland,POL,1819,758448
Poland,POL,1820,747456
Poland,POL,1821,828064
Poland,POL,1822,908672
Poland,POL,1823,1220112
Poland,POL,1824,1275072
Poland,POL,1825,1326368
Poland,POL,1826,1220112
Poland,POL,1827,1308048
Poland,POL,1828,1209120
Poland,POL,1829,1066224
Poland,POL,1830,989280
Poland,POL,1831,809744
Poland,POL,1832,1033247.94
Poland,POL,1833,1073552
Poland,POL,1834,1128512
Poland,POL,1835,1209120
Poland,POL,1836,1370336
Poland,POL,1837,1472928
Poland,POL,1838,1586512
Poland,POL,1839,1681776
Poland,POL,1840,1967568
Poland,POL,1841,2139776
Poland,POL,1842,2282672
Poland,POL,1843,2246032
Poland,POL,1844,2392592
Poland,POL,1845,2791968
Poland,POL,1846,2949520
Poland,POL,1847,3022800
Poland,POL,1848,3044784
Poland,POL,1849,3004480
Poland,POL,1850,3202336
Poland,POL,1851,3458816
Poland,POL,1852,4129327.8
Poland,POL,1853,4316192
Poland,POL,1854,4777856
Poland,POL,1855,5620576
Poland,POL,1856,6316736
Poland,POL,1857,6716112
Poland,POL,1858,7705392
Poland,POL,1859,7111824
Poland,POL,1860,7485552
Poland,POL,1861,7668752
Poland,POL,1862,8804592
Poland,POL,1863,10054016
Poland,POL,1864,11219168
Poland,POL,1865,12420960
Poland,POL,1866,12153488
Poland,POL,1867,13292992
Poland,POL,1868,15117664
Poland,POL,1869,15612304
Poland,POL,1870,16663872
Poland,POL,1871,18972192
Poland,POL,1872,20631984
Poland,POL,1873,22350400
Poland,POL,1874,24497504
Poland,POL,1875,24057824
Poland,POL,1876,24589104
Poland,POL,1877,23134496
Poland,POL,1878,24332624
Poland,POL,1879,26487056
Poland,POL,1880,26347824
Poland,POL,1881,26230576
Poland,POL,1882,27245504
Poland,POL,1883,29927552
Poland,POL,1884,31202624
Poland,POL,1885,32598606
Poland,POL,1886,33430336
Poland,POL,1887,33675824
Poland,POL,1888,37501040
Poland,POL,1889,40516510
Poland,POL,1890,41864864
Poland,POL,1891,45342000
Poland,POL,1892,43095970
Poland,POL,1893,45334670
Poland,POL,1894,46093120
Poland,POL,1895,48991344
Poland,POL,1896,52724960
Poland,POL,1897,55091904
Poland,POL,1898,59844110
Poland,POL,1899,61917936
Poland,POL,1900,63306590
Poland,POL,1901,66897308
Poland,POL,1902,65490332
Poland,POL,1903,68487490
Poland,POL,1904,69381500
Poland,POL,1905,74884830
Poland,POL,1906,78691730
Poland,POL,1907,87195870
Poland,POL,1908,93021630
Poland,POL,1909,95535140
Poland,POL,1910,94545860
Poland,POL,1911,99602180
Poland,POL,1912,110934930
Poland,POL,1913,116207420
Poland,POL,1914,97004400
Poland,POL,1915,94743710
Poland,POL,1916,108776830
Poland,POL,1917,120882690
Poland,POL,1918,101525780
Poland,POL,1919,2729680
Poland,POL,1920,76379740
Poland,POL,1921,74947120
Poland,POL,1922,71770430
Poland,POL,1923,52549090
Poland,POL,1924,47837184
Poland,POL,1925,48075344
Poland,POL,1926,48130304
Poland,POL,1927,60668510
Poland,POL,1928,62888132
Poland,POL,1929,72689690
Poland,POL,1930,56565140
Poland,POL,1931,54825896
Poland,POL,1932,41977020
Poland,POL,1933,43204224
Poland,POL,1934,45214510
Poland,POL,1935,46148330
Poland,POL,1936,49895770
Poland,POL,1937,56336130
Poland,POL,1938,59936084
Poland,POL,1939,51900560
Poland,POL,1940,167246940
Poland,POL,1941,164803060
Poland,POL,1942,181613490
Poland,POL,1943,197786380
Poland,POL,1944,189040420
Poland,POL,1945,59458176
Poland,POL,1946,104594220
Poland,POL,1947,91546216
Poland,POL,1948,88925240
Poland,POL,1949,105425784
Poland,POL,1950,112122900
Poland,POL,1951,122132220
Poland,POL,1952,128042344
Poland,POL,1953,139193040
Poland,POL,1954,147568500
Poland,POL,1955,154202340
Poland,POL,1956,166417220
Poland,POL,1957,178682450
Poland,POL,1958,176734580
Poland,POL,1959,189660130
Poland,POL,1960,199577070
Poland,POL,1961,207235410
Poland,POL,1962,216607180
Poland,POL,1963,230998850
Poland,POL,1964,242880480
Poland,POL,1965,246980860
Poland,POL,1966,252430990
Poland,POL,1967,259025460
Poland,POL,1968,275801020
Poland,POL,1969,293365280
Poland,POL,1970,304143400
Poland,POL,1971,312880800
Poland,POL,1972,329506370
Poland,POL,1973,335589950
Poland,POL,1974,346236580
Poland,POL,1975,374780100
Poland,POL,1976,398118750
Poland,POL,1977,417954940
Poland,POL,1978,430870050
Poland,POL,1979,441308640
Poland,POL,1980,463329060
Poland,POL,1981,408996960
Poland,POL,1982,420970430
Poland,POL,1983,421023780
Poland,POL,1984,432467400
Poland,POL,1985,444507870
Poland,POL,1986,451848670
Poland,POL,1987,463732640
Poland,POL,1988,444229980
Poland,POL,1989,422175100
Poland,POL,1990,376813570
Poland,POL,1991,373834430
Poland,POL,1992,364748770
Poland,POL,1993,365448060
Poland,POL,1994,360522200
Poland,POL,1995,362892300
Poland,POL,1996,377577860
Poland,POL,1997,367524640
Poland,POL,1998,339365280
Poland,POL,1999,329552350
Poland,POL,2000,317719200
Poland,POL,2001,313850000
Poland,POL,2002,306610300
Poland,POL,2003,319624030
Poland,POL,2004,324436220
Poland,POL,2005,323409470
Poland,POL,2006,337317570
Poland,POL,2007,336731500
Poland,POL,2008,330485120
Poland,POL,2009,316868500
Poland,POL,2010,334917000
Poland,POL,2011,334337150
Poland,POL,2012,326734900
Poland,POL,2013,322651200
Poland,POL,2014,310319100
Poland,POL,2015,313455700
Poland,POL,2016,324381220
Poland,POL,2017,337734940
Poland,POL,2018,337048480
Poland,POL,2019,318487680
Poland,POL,2020,303523070
Poland,POL,2021,328579780
Portugal,PRT,1870,21984
Portugal,PRT,1871,36640
Portugal,PRT,1872,520288
Portugal,PRT,1873,725472
Portugal,PRT,1874,531280
Portugal,PRT,1875,1168816
Portugal,PRT,1876,1146832
Portugal,PRT,1877,670512
Portugal,PRT,1878,641200
Portugal,PRT,1879,707152
Portugal,PRT,1880,879360
Portugal,PRT,1881,890352
Portugal,PRT,1882,1084544
Portugal,PRT,1883,1139504
Portugal,PRT,1884,1201792
Portugal,PRT,1885,1113856
Portugal,PRT,1886,1231104
Portugal,PRT,1887,1267744
Portugal,PRT,1888,1366672
Portugal,PRT,1889,1571856
Portugal,PRT,1890,1678112
Portugal,PRT,1891,1740400
Portugal,PRT,1892,1692768
Portugal,PRT,1893,1513232
Portugal,PRT,1894,1777040
Portugal,PRT,1895,1696432
Portugal,PRT,1896,1729408
Portugal,PRT,1897,1817344
Portugal,PRT,1898,2081152
Portugal,PRT,1899,2143440
Portugal,PRT,1900,2465872
Portugal,PRT,1901,2388928
Portugal,PRT,1902,2619760
Portugal,PRT,1903,2520832
Portugal,PRT,1904,2579456
Portugal,PRT,1905,2520832
Portugal,PRT,1906,2898224
Portugal,PRT,1907,3162032
Portugal,PRT,1908,3143712
Portugal,PRT,1909,3195008
Portugal,PRT,1910,3249968
Portugal,PRT,1911,3143712
Portugal,PRT,1912,3653008
Portugal,PRT,1913,3858192
Portugal,PRT,1914,3374544
Portugal,PRT,1915,3085088
Portugal,PRT,1916,2989824
Portugal,PRT,1917,1656128
Portugal,PRT,1918,1095536
Portugal,PRT,1919,2158096
Portugal,PRT,1920,2103136
Portugal,PRT,1921,2147104
Portugal,PRT,1922,2960512
Portugal,PRT,1923,2678384
Portugal,PRT,1924,3030128
Portugal,PRT,1925,3121728
Portugal,PRT,1926,3136384
Portugal,PRT,1927,3631024
Portugal,PRT,1928,3993463
Portugal,PRT,1929,3967755
Portugal,PRT,1930,4323133
Portugal,PRT,1931,3920094
Portugal,PRT,1932,3388725
Portugal,PRT,1933,3996770
Portugal,PRT,1934,4095608.2
Portugal,PRT,1935,4377618
