Year,country,region,brd_best,brd_high,brd_low,Code
2008,India,Asia,2,2,2,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,0,2,0,IND
2008,India,Asia,14,14,0,IND
2008,India,Asia,7,7,7,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,6,6,6,IND
2008,India,Asia,3,2,3,IND
2008,India,Asia,2,3,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,4,4,4,IND
2008,India,Asia,4,4,4,IND
2008,India,Asia,5,5,5,IND
2008,India,Asia,0,7,0,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,4,4,4,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,5,5,5,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,14,14,14,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,3,3,3,IND
2008,India,Asia,7,7,7,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2008,India,Asia,4,4,4,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,2,2,2,IND
2008,India,Asia,1,1,1,IND
2009,India,Asia,2,3,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,0,3,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,0,10,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,7,7,7,IND
2009,India,Asia,9,9,9,IND
2009,India,Asia,6,6,5,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,0,2,0,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,0,IND
2009,India,Asia,2,3,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,0,1,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,5,5,5,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,2,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,5,5,5,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,0,3,0,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,0,3,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,5,5,5,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,0,3,0,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,3,4,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,5,5,5,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,4,4,4,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,0,1,0,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,0,1,0,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,5,6,5,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,3,3,3,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,1,1,1,IND
2009,India,Asia,2,2,2,IND
2009,India,Asia,4,4,4,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,2,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,2,0,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,7,7,7,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,2,0,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,2,0,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,3,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,7,7,3,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,8,8,8,IND
2010,India,Asia,6,6,6,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,7,0,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,2,1,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,6,0,IND
2010,India,Asia,7,9,6,IND
2010,India,Asia,0,2,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,0,3,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,4,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,8,9,8,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,6,6,6,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,6,6,6,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,9,9,9,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,5,0,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,1,2,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,0,3,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,7,7,7,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,1,2,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,5,5,5,IND
2010,India,Asia,4,4,4,IND
2010,India,Asia,0,4,0,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,0,1,0,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,3,3,3,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,4,5,4,IND
2010,India,Asia,2,2,2,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,1,1,1,IND
2010,India,Asia,0,3,0,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,0,1,0,IND
2011,India,Asia,0,2,0,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,0,2,0,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,5,5,5,IND
2011,India,Asia,4,4,4,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,3,3,3,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,6,8,6,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,4,4,4,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,2,2,2,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,1,1,1,IND
2011,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,3,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,2,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,6,6,6,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,0,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,4,4,4,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,0,1,0,IND
2012,India,Asia,5,5,5,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,4,4,4,IND
2012,India,Asia,2,2,2,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,6,6,6,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,3,3,3,IND
2012,India,Asia,1,1,1,IND
2012,India,Asia,2,2,2,IND
2013,India,Asia,1,1,0,IND
2013,India,Asia,1,1,0,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,7,7,7,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,4,4,4,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,5,5,5,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,3,3,3,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,8,8,8,IND
2013,India,Asia,2,2,2,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,4,4,4,IND
2013,India,Asia,5,5,5,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,1,1,1,IND
2013,India,Asia,3,3,3,IND
2013,India,Asia,1,1,1,IND
